index,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,thermistor,time,x,y
10,19.0,19.5,19.75,20.0,19.25,20.0,19.75,19.75,19.0,19.25,19.5,19.25,20.0,20.0,19.75,19.75,19.0,19.25,20.0,20.0,19.5,20.25,20.0,19.5,19.5,19.75,19.75,19.75,20.25,20.25,19.5,20.25,19.5,19.5,20.0,20.25,20.0,20.5,20.25,20.0,19.5,19.5,19.5,20.0,20.0,20.25,20.25,19.75,18.5,19.75,19.5,19.75,20.25,19.75,20.5,19.5,18.5,19.25,19.5,19.75,19.75,19.5,19.5,20.0,24.75,2020-11-05 02:26:07.059,-2.1326026967988145,0.4992747370209304
11,18.25,19.25,19.5,19.75,19.0,19.75,19.5,19.5,18.75,19.5,19.25,19.75,19.25,20.0,20.0,19.75,19.25,19.0,20.25,19.5,19.75,20.25,19.75,19.75,19.25,19.5,20.0,20.0,20.25,20.0,19.75,20.0,19.0,18.75,20.25,20.0,19.5,20.25,20.0,20.0,19.25,19.5,19.5,20.0,19.75,20.0,20.25,20.0,18.5,19.25,20.0,20.0,20.0,19.75,20.25,19.75,18.75,18.5,19.25,19.75,19.75,19.5,19.25,20.0,24.75,2020-11-05 02:26:07.157,-2.1315851386815114,0.5002473081568684
12,19.0,19.0,19.5,19.5,19.5,19.25,20.0,19.25,18.25,19.25,19.5,19.75,19.5,19.75,19.75,19.25,19.0,19.0,19.5,19.75,19.5,20.5,19.5,19.75,19.5,19.25,19.5,20.0,19.75,20.0,19.25,19.75,19.0,19.25,20.25,19.75,19.25,20.0,20.0,19.75,18.75,19.25,19.75,19.75,19.5,20.0,19.5,20.0,18.5,19.25,19.75,19.5,20.0,20.0,19.25,19.75,18.25,19.0,19.5,19.75,19.0,19.5,19.5,19.25,24.75,2020-11-05 02:26:07.259,-2.1307583799915184,0.5010315689268537
13,19.5,19.75,19.5,19.5,19.5,19.5,20.0,19.25,19.0,19.5,19.75,19.75,20.25,19.75,19.5,19.75,18.75,19.75,20.0,19.75,20.0,20.25,20.0,19.5,19.5,20.25,20.0,20.0,20.0,20.0,19.75,20.25,19.5,19.5,20.0,20.0,20.25,20.25,20.25,20.5,19.25,19.5,20.0,19.75,20.25,19.75,20.0,19.75,19.0,19.25,19.75,20.0,20.0,20.25,20.5,19.75,19.5,19.0,19.25,19.5,19.75,20.75,19.5,19.25,24.81,2020-11-05 02:26:07.360,-2.1303930114443443,0.5019371670138483
14,18.5,19.25,19.5,19.75,19.5,19.5,19.5,19.5,19.5,19.5,20.0,20.0,20.0,19.5,20.25,19.5,19.0,19.25,20.0,20.0,19.75,20.0,19.75,19.25,19.75,19.75,20.0,20.0,20.0,20.25,19.75,20.0,19.5,19.75,20.25,20.0,20.0,20.25,20.25,20.0,19.5,19.25,19.5,19.75,20.25,20.5,20.25,19.25,19.0,19.25,19.75,20.25,20.0,20.0,20.0,20.25,18.5,18.75,19.75,19.75,19.75,19.5,20.0,20.0,24.75,2020-11-05 02:26:07.460,-2.1299631152340845,0.5031383955579027
15,19.25,19.75,19.75,20.25,20.0,20.0,20.25,19.5,19.25,19.75,19.75,19.5,19.75,19.75,20.0,19.75,19.25,19.25,19.5,20.0,19.75,19.75,19.5,19.5,19.5,19.75,19.5,19.5,20.0,20.25,20.0,20.0,19.0,19.75,20.0,20.5,20.0,20.0,20.25,20.0,19.25,19.25,19.75,19.5,20.0,20.0,20.0,20.5,19.25,19.5,19.5,20.0,20.0,19.5,20.25,19.5,18.5,19.25,19.25,20.0,19.75,19.5,19.75,19.75,24.81,2020-11-05 02:26:07.561,-2.1293279294389396,0.50398973918275
16,18.75,19.0,19.75,19.75,19.5,19.5,19.75,19.5,19.25,19.5,19.75,20.0,20.25,20.0,19.75,19.75,19.0,19.25,20.0,20.25,19.75,20.0,20.0,19.75,19.5,19.5,20.0,20.0,20.0,20.0,20.25,20.0,19.0,19.5,20.5,20.25,19.75,20.25,20.25,19.75,19.25,19.75,20.0,20.0,20.0,20.0,20.75,19.5,18.25,19.5,20.0,20.0,20.0,19.75,20.0,20.25,18.75,19.25,19.25,20.0,19.5,19.75,19.75,20.0,24.81,2020-11-05 02:26:07.667,-2.128859285251651,0.5040871415151243
17,18.75,18.75,19.5,19.75,19.5,19.75,18.75,18.75,19.25,20.0,19.5,19.0,20.0,19.5,20.0,19.5,18.25,19.25,19.25,20.0,19.75,20.0,19.75,19.5,18.75,19.5,19.75,20.0,20.25,19.75,19.75,20.0,19.0,19.5,19.75,20.0,19.75,20.5,19.75,19.5,19.5,19.25,19.5,19.5,19.75,19.75,20.25,20.0,19.0,18.75,19.5,20.0,20.0,19.5,20.0,19.75,19.0,19.0,19.25,19.75,19.75,20.0,19.25,19.25,24.75,2020-11-05 02:26:07.764,-2.128634426260804,0.5033877559140999
18,18.75,19.25,19.75,20.0,19.75,19.5,19.75,20.0,18.75,19.5,19.75,19.5,20.25,20.0,20.5,20.0,19.5,19.75,20.0,19.75,19.5,20.25,20.25,19.5,20.25,19.75,19.75,19.75,20.25,20.0,19.75,20.0,19.5,19.5,20.0,20.0,20.0,20.25,20.0,20.0,19.5,19.5,19.5,20.0,20.25,20.25,20.0,19.75,19.0,19.25,19.5,19.5,19.75,20.0,20.5,19.75,18.5,18.75,19.5,20.0,19.75,20.25,19.75,19.75,24.81,2020-11-05 02:26:07.866,-2.1283271965165564,0.50347506190183
19,19.0,19.25,19.75,20.0,19.75,19.75,20.0,19.25,19.25,19.5,20.0,20.25,20.0,19.75,20.0,20.0,19.25,19.75,20.25,20.75,19.5,20.5,19.5,19.25,19.5,19.75,20.0,19.75,20.25,20.25,19.5,19.75,19.25,19.25,20.0,20.0,20.0,20.25,20.25,20.0,19.5,19.75,19.75,19.75,20.0,20.25,19.75,20.25,18.5,19.25,19.25,19.75,20.25,20.0,19.75,19.5,18.5,18.75,19.75,20.0,19.5,20.0,19.75,20.25,24.81,2020-11-05 02:26:07.967,-2.127849825311194,0.5050250810345557
20,19.0,19.5,19.75,20.25,19.75,20.0,20.5,19.5,18.75,19.75,19.75,19.25,20.25,19.75,20.25,20.0,19.25,19.25,20.25,20.25,19.75,20.25,19.5,19.75,19.75,19.75,20.0,19.75,20.5,20.0,20.0,20.0,19.0,19.75,20.0,20.25,19.75,20.25,20.25,20.0,19.25,19.5,19.75,19.5,20.0,20.25,19.75,20.0,19.0,19.25,19.5,20.0,20.5,20.5,20.25,20.5,19.0,19.25,19.75,20.0,19.5,20.25,20.0,20.25,24.81,2020-11-05 02:26:08.066,-2.127993510651816,0.5060536140096012
21,19.5,19.0,20.0,19.75,19.5,19.5,19.75,19.5,19.0,19.75,19.75,19.75,19.75,19.5,19.5,20.25,19.25,19.75,20.5,20.0,19.75,20.0,19.5,19.5,19.0,19.25,20.25,19.75,20.25,20.0,20.0,20.25,19.0,19.5,20.0,20.25,19.75,20.5,20.25,20.0,19.0,19.25,20.25,19.75,20.0,20.25,20.75,19.75,18.5,19.5,19.5,19.5,20.0,20.25,19.75,19.75,18.75,18.75,19.75,19.5,19.75,19.75,20.0,19.75,24.81,2020-11-05 02:26:08.167,-2.1290766863695834,0.5050699623500616
22,19.25,19.25,19.5,19.25,19.25,19.75,20.0,19.25,19.25,19.5,19.75,19.75,19.75,19.75,19.75,19.75,19.0,19.5,20.0,20.0,19.75,20.0,19.75,19.0,19.25,19.5,19.75,20.0,20.0,19.75,19.5,20.0,19.0,19.5,19.75,20.25,20.0,20.25,20.0,19.5,19.0,19.5,19.5,19.75,20.25,19.5,20.0,20.0,18.25,19.0,19.5,19.25,20.0,19.5,20.25,19.75,19.0,18.5,19.5,19.75,19.25,19.5,19.0,19.5,24.81,2020-11-05 02:26:08.269,-2.1306181863861777,0.5046526066796521
23,18.75,19.5,19.75,19.25,19.25,19.5,19.75,19.5,18.75,19.5,20.0,19.5,19.25,20.0,19.5,19.75,19.0,19.5,20.0,20.0,20.0,20.0,19.5,20.0,19.25,19.5,19.5,20.0,20.5,19.5,19.75,19.75,19.0,19.5,20.25,20.0,19.75,20.25,20.0,19.75,19.5,20.0,19.75,19.75,20.0,20.0,20.0,19.75,19.0,19.0,19.5,19.75,20.0,20.0,19.75,19.75,18.75,19.25,19.75,19.5,19.75,20.0,19.75,19.5,24.75,2020-11-05 02:26:08.369,-2.133630731236407,0.5042745766562746
24,19.5,19.25,20.0,20.0,19.5,20.0,20.0,19.5,19.0,19.5,19.25,19.75,19.75,19.75,20.0,19.75,19.25,19.25,20.0,20.0,20.0,20.25,19.75,19.25,19.75,19.5,20.0,19.75,20.0,20.25,19.75,20.25,19.0,19.25,20.0,20.0,20.0,20.5,20.25,19.75,19.0,19.5,20.0,20.0,20.25,20.0,20.25,19.75,18.5,19.0,20.0,20.5,20.0,20.5,20.25,19.75,19.0,19.0,20.5,19.5,19.75,19.25,19.5,19.5,24.81,2020-11-05 02:26:08.471,-2.139423919166205,0.5024317540273955
25,19.0,19.5,19.5,19.5,19.5,20.25,20.25,19.75,19.0,19.75,19.75,19.75,20.25,20.25,20.0,20.0,19.25,19.5,19.5,20.25,20.25,20.0,19.5,19.75,20.0,20.0,19.75,19.75,20.25,20.75,19.25,20.25,19.25,19.25,20.0,20.0,20.0,20.75,20.0,19.75,19.25,19.5,19.75,19.75,20.0,19.75,20.25,19.75,19.25,19.75,19.75,20.0,20.0,19.5,20.0,19.75,18.75,19.5,19.75,20.0,19.75,20.0,19.25,19.5,24.81,2020-11-05 02:26:08.571,-2.1524172909193697,0.4941039907599209
26,19.0,19.25,20.0,19.75,19.25,19.75,19.75,20.25,18.75,19.5,19.75,20.0,20.0,19.75,20.5,20.0,19.25,19.75,20.25,20.0,20.0,20.25,20.0,19.5,20.0,19.75,20.0,20.0,20.5,20.0,19.75,20.0,19.25,19.0,20.0,20.25,20.25,20.75,19.75,20.5,19.25,19.25,19.5,19.5,20.0,20.0,20.0,19.75,19.25,19.75,19.75,20.0,20.25,20.0,20.25,20.0,18.75,19.25,20.0,19.25,19.75,20.0,19.5,19.5,24.81,2020-11-05 02:26:08.674,-2.1659896123740467,0.4892619051482009
27,18.75,19.0,19.5,20.0,19.75,19.5,20.25,19.5,19.0,19.0,19.75,19.5,19.75,19.75,19.75,19.25,19.0,19.5,19.25,20.0,19.5,20.25,19.75,19.25,19.5,19.5,19.5,19.5,20.0,20.0,19.5,19.75,19.0,19.25,20.25,19.75,20.0,20.25,20.0,19.5,18.75,19.25,19.75,19.5,19.75,19.75,19.75,20.0,18.5,19.25,19.75,19.75,19.75,20.0,20.25,19.75,18.5,18.5,19.25,20.25,19.25,19.5,19.5,19.5,24.75,2020-11-05 02:26:08.774,-2.1747098570239474,0.49024337026938974
28,18.75,19.0,19.5,20.0,19.75,19.5,20.25,19.5,19.0,19.0,19.75,19.5,19.75,19.75,19.75,19.25,19.0,19.5,19.75,20.0,20.0,20.25,19.5,19.5,19.5,19.75,20.0,20.0,20.25,20.0,19.75,20.25,19.25,19.5,20.0,20.25,19.75,20.0,19.75,19.5,19.25,19.5,19.75,19.75,20.0,20.25,19.75,19.75,18.75,19.0,19.75,19.5,20.0,19.75,20.0,20.0,18.5,18.25,19.75,19.25,19.25,19.5,20.25,19.25,24.75,2020-11-05 02:26:08.874,-2.179810765935136,0.49062956325792206
29,18.75,19.5,19.75,19.75,19.5,19.75,19.75,20.0,18.75,18.75,19.75,19.75,19.75,20.0,20.25,19.5,19.0,19.5,19.75,20.0,20.0,20.25,19.5,19.5,19.5,19.75,20.0,20.0,20.25,20.0,19.75,20.25,18.5,19.5,20.0,20.25,19.75,20.0,20.25,19.75,19.5,19.5,20.0,19.75,20.25,20.0,19.5,19.75,18.5,19.5,19.5,20.0,20.25,20.25,19.75,20.0,18.25,18.75,19.5,19.75,19.75,20.0,19.5,19.75,24.75,2020-11-05 02:26:08.975,-2.184531192751906,0.48903553853754494
30,19.0,19.25,20.0,19.75,19.5,20.0,19.5,19.75,19.25,19.25,20.0,20.0,19.75,20.0,19.75,19.75,19.25,19.5,20.0,19.75,19.75,20.0,20.0,19.5,19.5,20.25,20.0,19.75,20.25,20.0,19.25,19.75,18.5,19.5,20.0,20.25,19.75,20.0,20.25,19.75,19.5,19.5,20.0,19.75,20.25,20.0,19.5,19.75,18.5,19.25,20.0,19.75,19.75,20.0,20.5,20.0,18.5,18.75,20.25,20.0,19.75,20.0,19.25,19.75,24.81,2020-11-05 02:26:09.077,-2.1882829770310885,0.48657343489234806
31,19.5,19.75,19.75,20.0,19.25,20.25,20.0,19.25,19.0,19.5,19.5,19.75,20.0,19.5,19.5,20.0,19.25,19.5,19.75,20.5,20.0,20.25,19.75,19.5,19.75,19.5,20.0,20.25,20.25,20.0,19.75,20.0,19.0,19.5,20.0,19.75,20.0,20.25,20.0,19.75,19.5,19.25,19.75,20.0,20.0,20.0,20.0,20.0,18.5,19.25,20.0,19.75,19.75,20.0,20.5,20.0,18.5,18.75,20.25,20.0,19.75,20.0,19.25,19.75,24.75,2020-11-05 02:26:09.178,-2.1920314652068695,0.4859192022372527
32,19.0,19.75,20.0,19.5,19.0,19.5,20.0,19.0,18.5,19.75,19.0,19.75,20.0,20.0,20.25,19.5,19.25,19.5,19.75,20.0,19.75,20.25,19.75,19.0,19.75,20.0,19.5,20.0,20.0,20.25,19.5,20.25,18.5,19.5,20.0,20.25,20.0,20.5,20.5,19.75,19.0,19.5,20.25,19.75,20.0,20.0,20.0,19.75,18.25,19.25,19.5,19.75,20.0,20.0,20.5,19.75,18.5,18.5,19.75,19.75,20.0,20.0,19.0,19.5,24.75,2020-11-05 02:26:09.279,-2.1939400121772827,0.4856423173298542
33,18.5,19.25,19.25,19.5,19.25,20.0,19.75,19.5,18.75,19.5,19.25,20.25,19.75,19.75,19.5,19.25,19.25,19.25,19.75,20.0,19.75,20.25,20.0,19.75,19.5,19.75,19.5,19.25,20.0,19.5,19.25,19.5,18.75,19.25,19.75,19.75,19.75,20.25,20.0,19.5,18.75,19.0,19.5,19.5,20.5,19.75,20.25,19.5,18.75,19.5,19.5,20.0,20.0,19.5,20.25,19.25,18.0,18.75,19.25,19.75,19.0,20.0,19.75,20.0,24.81,2020-11-05 02:26:09.381,-2.1950714901372295,0.48449526639917384
34,19.0,19.25,19.75,19.75,19.25,19.5,19.75,19.25,19.0,19.5,19.75,19.75,20.0,19.75,20.0,19.75,19.25,19.5,19.75,19.75,19.75,20.25,20.0,19.5,19.25,19.75,19.75,20.0,20.0,19.5,19.75,19.75,19.0,19.5,19.75,19.75,19.75,20.25,20.0,19.75,18.75,20.0,19.5,19.5,20.25,19.75,20.0,20.0,19.0,19.25,19.25,20.0,20.0,20.25,20.5,20.25,18.75,19.0,19.5,19.75,20.0,20.0,19.25,19.25,24.81,2020-11-05 02:26:09.480,-2.1945532103762524,0.48353411019754655
35,19.25,19.5,19.75,19.5,19.75,19.75,20.0,20.0,19.0,19.25,19.75,19.75,20.25,20.0,20.0,20.0,19.25,19.25,20.25,20.25,20.0,20.5,19.75,19.75,19.25,19.5,20.0,19.75,20.0,20.25,19.5,20.0,19.5,19.25,20.25,20.25,19.75,20.5,20.0,19.75,19.25,19.25,19.75,20.0,19.5,20.25,20.25,19.75,19.0,19.25,19.75,19.5,20.25,20.0,20.25,20.0,19.0,18.75,19.5,19.75,19.5,20.25,19.5,19.75,24.81,2020-11-05 02:26:09.582,-2.194590050946097,0.4827222586861431
36,19.5,18.75,19.25,19.5,19.25,19.25,19.5,20.0,18.25,19.5,19.75,19.5,19.75,19.75,19.75,20.0,18.75,19.5,19.75,20.0,19.5,20.0,19.75,19.75,19.25,19.5,19.75,19.75,20.25,19.75,19.5,19.75,19.25,19.75,19.75,20.0,20.0,20.0,20.5,19.25,19.0,19.75,19.5,20.0,20.0,20.0,19.75,20.0,18.0,19.75,19.5,19.75,20.0,19.75,20.25,19.5,19.0,19.0,19.25,19.75,19.25,20.0,19.25,19.75,24.75,2020-11-05 02:26:09.682,-2.193972924602054,0.4831722014499417
37,18.75,19.0,19.5,19.5,19.5,19.5,19.5,19.0,19.25,19.5,19.75,20.0,19.75,19.75,20.0,19.5,19.75,19.0,19.75,20.0,19.5,20.0,19.75,19.75,19.0,19.5,19.75,20.0,19.75,20.25,19.75,20.0,18.75,19.25,20.0,20.0,19.5,20.25,20.0,19.75,18.75,19.5,20.0,20.0,20.0,19.75,19.75,20.0,18.5,19.25,19.5,19.75,20.5,20.0,20.0,19.75,18.75,18.75,19.5,19.75,19.25,20.0,19.75,19.5,24.75,2020-11-05 02:26:09.783,-2.1917819889527763,0.483240659352653
38,18.75,19.25,19.5,19.5,19.5,19.25,19.25,19.5,18.75,19.0,19.75,19.5,19.75,19.5,20.0,19.5,19.0,19.0,20.0,19.75,19.5,20.25,19.75,19.25,19.25,19.25,19.75,19.5,19.75,19.75,19.75,19.75,19.0,19.75,19.75,20.25,19.75,20.25,20.0,20.25,18.75,19.5,19.5,19.75,20.0,20.0,20.0,19.75,18.75,18.75,19.5,19.5,20.25,20.0,20.0,19.25,18.75,19.0,19.5,19.0,19.5,19.75,19.75,19.5,24.81,2020-11-05 02:26:09.885,-2.1882336276289855,0.48242653841417055
39,18.75,19.25,19.75,20.25,19.25,20.0,19.75,19.75,18.75,19.75,19.75,19.5,20.0,19.75,20.0,19.75,19.5,19.5,19.75,20.25,19.75,20.0,19.75,19.75,20.0,19.75,19.75,19.75,20.0,20.25,19.75,20.0,19.0,19.25,20.0,19.75,20.0,20.5,20.25,20.0,19.75,19.5,19.75,19.25,20.0,20.5,19.75,20.25,18.75,19.0,19.5,20.5,20.0,19.5,20.25,19.5,19.0,19.25,19.25,20.0,19.5,19.75,19.5,20.0,24.81,2020-11-05 02:26:09.985,-2.184840996945704,0.48138916189270575
40,19.0,19.5,19.75,20.0,19.75,20.25,19.75,19.5,19.0,19.75,19.5,20.0,19.75,19.5,20.0,19.5,19.0,19.25,20.0,20.0,19.75,20.0,19.5,19.25,19.5,19.5,20.0,19.75,20.75,20.0,19.75,20.25,19.25,19.5,19.75,19.75,19.5,20.0,19.75,19.75,19.75,19.0,19.75,20.0,20.0,20.0,20.0,20.25,18.5,19.25,20.0,20.0,20.0,20.25,20.0,19.75,18.5,18.75,19.25,19.75,19.75,20.0,19.5,20.25,24.81,2020-11-05 02:26:10.086,-2.1820436954675086,0.4810118376550392
41,19.0,19.5,19.75,19.25,19.25,20.0,20.0,19.5,19.0,19.5,19.5,19.5,20.25,19.5,19.75,19.5,19.25,19.5,19.75,20.0,19.75,20.0,20.0,19.25,19.5,19.5,20.0,20.0,20.0,20.0,19.25,20.0,19.25,19.0,19.75,19.75,19.5,20.0,20.25,20.0,19.25,19.75,19.5,19.75,20.0,20.0,19.75,20.0,18.5,19.25,19.5,19.75,19.75,20.0,20.5,19.5,19.25,18.5,19.75,19.25,19.75,20.0,19.5,20.0,24.81,2020-11-05 02:26:10.187,-2.180106676935644,0.4817418930997005
42,18.5,19.25,19.75,19.75,19.75,20.0,20.0,19.5,18.75,19.5,19.0,19.25,20.0,19.75,20.0,19.5,19.25,19.25,20.0,20.25,20.25,19.75,20.0,19.5,19.5,20.25,19.5,20.0,20.0,20.0,19.75,20.0,19.25,19.25,19.75,20.0,19.5,20.5,20.0,19.75,19.0,19.25,19.5,19.5,20.25,20.0,20.0,20.0,18.75,19.5,19.75,20.0,20.0,19.75,19.75,19.75,18.75,19.25,19.75,19.75,19.75,20.5,20.25,19.75,24.81,2020-11-05 02:26:10.288,-2.17772404237386,0.4832144912605637
43,18.75,19.75,20.0,19.25,19.25,19.5,20.0,19.25,19.0,19.0,19.5,19.25,20.0,19.75,20.0,19.25,19.25,19.5,20.0,19.5,19.75,19.75,19.75,18.5,19.25,19.25,19.75,19.5,19.75,20.0,19.25,19.75,19.25,18.75,20.5,19.75,20.0,20.0,19.5,19.5,19.0,19.5,19.5,20.0,20.0,19.75,20.25,19.25,18.5,18.75,19.75,19.75,20.0,19.25,20.25,19.25,18.5,18.5,19.25,19.5,19.75,19.25,19.25,19.0,24.81,2020-11-05 02:26:10.389,-2.1739316849851327,0.48381802000753765
44,19.0,19.75,19.75,19.25,19.75,19.5,20.25,20.25,19.0,19.25,19.5,19.5,19.75,19.75,20.0,19.75,18.75,19.75,20.0,19.5,19.5,20.25,19.75,19.5,19.5,19.25,19.75,20.0,20.0,20.25,19.25,20.25,19.0,19.5,19.5,19.75,19.75,20.25,20.0,19.5,19.0,19.5,19.5,19.5,19.75,19.75,20.0,20.25,18.75,19.0,19.25,19.75,20.25,19.25,20.0,19.75,18.5,18.75,19.0,19.75,19.25,20.0,19.25,19.5,24.75,2020-11-05 02:26:10.490,-2.1682786775930483,0.48306163071073493
