index,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,thermistor,time,x,y
0,18.5,19.0,19.5,19.5,19.75,19.75,20.25,20.0,19.0,19.25,19.75,19.75,19.75,19.5,19.75,19.0,19.0,19.25,20.25,19.75,19.75,20.0,19.5,19.5,19.5,19.0,20.0,19.5,20.25,20.0,19.5,19.75,19.0,19.25,19.75,19.75,19.5,20.0,19.75,19.5,18.75,19.5,19.5,19.0,19.5,19.75,19.75,19.75,18.75,18.75,19.5,19.75,20.25,20.0,19.5,19.75,18.5,18.75,19.5,19.75,19.5,20.0,19.75,19.5,24.75,2020-11-05 01:56:00.723,-1.6984128010940083,0.8049050099423593
1,18.75,19.5,19.25,19.5,19.25,19.5,19.75,19.25,19.0,19.25,20.0,19.25,19.75,19.25,19.5,19.5,19.5,19.5,19.5,19.75,19.75,19.75,19.5,19.75,19.5,19.25,19.5,19.75,19.75,20.0,19.0,19.75,19.0,19.0,20.25,19.5,19.75,20.0,20.0,19.5,19.25,19.25,19.5,19.5,20.25,20.0,19.75,20.0,18.75,19.25,19.25,19.25,20.0,19.5,19.5,19.25,19.5,18.25,20.0,19.25,19.25,19.5,19.75,20.0,24.75,2020-11-05 01:56:00.823,-1.6983529747347936,0.8041233217915806
2,18.75,19.5,19.25,19.5,19.25,19.5,19.75,19.25,19.0,19.25,20.0,19.25,19.75,19.25,19.5,19.5,19.25,19.75,20.0,20.0,19.5,20.0,19.5,19.5,19.0,19.75,19.75,19.75,20.0,19.75,19.25,19.5,19.0,19.25,20.0,20.25,19.5,20.5,19.75,19.5,19.25,19.25,19.5,19.5,20.25,20.0,19.75,20.0,18.5,19.5,19.25,19.75,19.75,19.75,19.5,19.75,18.75,18.75,18.75,19.5,19.5,19.75,19.5,20.0,24.75,2020-11-05 01:56:00.935,-1.6987019240200496,0.8041363379890063
3,18.75,19.25,19.5,19.5,19.5,19.5,19.5,19.25,19.0,19.5,19.75,19.75,20.0,19.5,20.25,20.0,19.25,19.75,20.0,20.0,19.5,20.0,19.5,19.5,19.0,19.75,19.75,19.75,20.0,19.75,19.25,19.5,19.0,19.0,20.25,20.0,19.5,20.0,20.0,19.5,18.75,18.75,19.0,19.5,20.0,19.5,20.0,19.5,18.25,19.25,19.0,19.75,19.75,19.75,19.75,19.25,19.0,18.5,20.0,19.25,19.5,19.5,19.25,18.75,24.75,2020-11-05 01:56:01.029,-1.6979393443975792,0.8042572876146262
4,18.25,19.25,19.5,19.25,19.0,19.25,19.5,19.0,19.25,19.25,19.75,19.0,19.75,19.75,19.25,19.75,19.0,19.5,20.0,19.75,19.5,19.5,19.25,18.75,19.25,19.25,19.5,19.5,20.0,19.5,19.25,19.75,19.0,19.0,20.25,20.0,19.5,20.0,20.0,19.5,18.75,18.75,19.0,19.5,20.0,19.5,20.0,19.5,19.25,19.0,19.5,19.5,19.75,20.0,20.0,20.0,18.75,18.5,19.75,19.75,19.5,19.5,19.25,19.5,24.75,2020-11-05 01:56:01.125,-1.6971279514994793,0.8039206191190804
5,18.75,19.25,19.0,19.75,19.0,19.75,19.5,19.5,18.5,19.75,19.5,19.25,19.75,19.25,19.5,19.5,19.25,19.5,20.0,19.75,19.5,20.25,19.25,19.5,19.0,19.5,19.75,19.75,19.75,19.75,19.25,19.75,19.5,19.0,19.5,20.0,19.5,19.75,19.5,19.25,19.0,19.0,19.25,20.0,19.75,19.75,20.25,19.5,19.25,19.0,19.5,19.5,19.75,20.0,20.0,20.0,18.75,18.5,19.75,19.75,19.5,19.5,19.25,19.5,24.75,2020-11-05 01:56:01.226,-1.695889105890166,0.8043735446006444
6,19.0,19.5,19.75,19.5,19.5,19.5,20.0,20.0,18.75,19.25,20.0,19.25,19.75,19.5,19.5,19.25,19.0,19.25,20.0,20.25,19.75,20.0,20.0,19.5,19.25,20.0,19.75,20.0,20.25,19.75,19.5,19.5,18.75,19.25,20.0,20.0,19.5,19.75,19.5,19.75,19.25,19.25,19.5,19.75,19.75,19.75,20.0,19.75,18.5,18.75,19.5,20.0,19.75,19.5,19.75,20.0,19.0,18.75,19.0,19.75,19.75,20.0,19.25,19.5,24.75,2020-11-05 01:56:01.327,-1.6951926887826472,0.8044565235175505
7,19.0,19.25,19.25,19.5,19.0,19.0,19.75,19.75,19.75,19.0,19.25,19.5,20.0,19.25,19.75,19.25,19.0,19.5,20.0,19.5,20.0,19.5,19.5,19.25,19.25,19.5,20.0,20.0,20.0,20.0,19.75,19.75,18.75,19.0,19.25,19.75,20.0,19.75,19.75,19.75,18.5,19.5,19.5,19.25,19.75,19.75,19.75,19.25,18.5,19.0,19.75,19.5,19.5,20.0,20.0,20.0,19.25,19.0,19.5,19.75,19.5,19.75,19.75,19.5,24.75,2020-11-05 01:56:01.447,-1.6947036979837118,0.804258319507134
8,19.0,19.25,19.75,19.5,19.5,19.5,19.75,19.5,18.75,19.5,19.25,19.75,19.75,20.0,19.5,19.25,19.0,19.0,19.75,19.5,19.25,20.0,19.5,19.0,19.5,19.75,19.5,19.5,19.75,19.75,19.25,19.75,19.0,19.0,20.0,19.5,19.75,20.0,20.0,19.25,19.0,19.25,19.5,19.75,19.75,20.0,19.5,19.5,18.25,19.0,19.5,20.0,20.0,19.5,20.0,19.5,19.25,18.5,19.75,19.5,19.25,19.5,19.5,19.5,24.75,2020-11-05 01:56:01.528,-1.6944024968412752,0.8039610619495965
9,19.0,18.25,19.25,19.5,19.0,19.25,19.5,19.25,18.5,19.0,19.25,19.25,19.75,19.25,19.5,19.25,18.5,19.25,19.5,19.5,19.5,20.25,19.0,19.25,19.5,19.5,19.5,19.25,19.75,19.75,19.0,19.5,18.25,18.75,20.0,20.0,19.25,19.75,19.5,19.0,18.5,19.0,19.0,19.25,19.75,19.0,19.75,19.5,18.0,18.75,19.25,19.25,19.75,19.5,20.0,19.25,18.75,18.75,19.25,19.75,19.0,19.25,19.25,18.5,24.75,2020-11-05 01:56:01.637,-1.6945016626551896,0.8040912860884107
10,18.75,19.25,19.25,19.25,19.0,19.5,19.75,19.25,18.25,19.25,19.25,19.0,19.75,19.75,19.75,19.5,18.75,19.25,20.0,20.0,19.5,20.0,19.5,19.5,19.5,19.5,20.0,19.25,20.25,19.75,19.5,20.0,19.0,19.25,19.75,19.5,19.25,19.75,20.0,20.0,19.0,19.25,19.5,19.5,20.0,19.75,20.0,19.25,18.5,19.0,19.5,19.5,20.0,19.5,19.75,19.5,19.25,18.75,19.25,19.5,19.75,19.5,19.5,19.5,24.75,2020-11-05 01:56:01.741,-1.6944993248828997,0.8039918168973925
11,19.25,19.5,19.5,19.5,19.5,19.5,20.0,19.0,18.5,19.75,19.75,19.5,19.75,19.75,19.75,19.5,19.25,19.0,19.75,20.25,19.5,20.0,19.5,19.75,19.25,19.75,19.5,19.5,19.5,19.5,19.25,19.75,18.75,19.0,20.0,20.0,19.5,20.25,20.0,20.0,19.25,19.25,19.75,19.75,20.0,19.5,19.75,19.75,18.25,19.0,19.25,19.75,20.0,20.0,19.5,19.75,18.5,18.75,19.0,19.5,19.5,19.75,19.0,19.5,24.75,2020-11-05 01:56:01.841,-1.6946846391825867,0.8037638167282388
12,19.0,19.25,19.5,19.75,19.75,19.75,19.5,19.5,19.25,19.25,19.75,19.5,19.75,20.0,19.5,19.75,19.25,19.25,19.75,19.75,19.75,19.5,19.25,19.5,19.75,19.75,19.75,19.5,20.0,20.0,19.25,20.25,19.25,19.0,19.75,19.75,19.75,19.75,19.75,19.75,18.25,19.0,19.5,19.75,20.0,20.0,19.75,19.75,18.75,19.0,19.75,19.25,20.0,19.75,20.0,19.75,18.75,19.0,19.0,19.25,19.25,19.5,18.75,19.25,24.75,2020-11-05 01:56:01.936,-1.695303039437694,0.803261285351005
13,18.5,19.5,19.75,19.5,19.0,19.75,19.5,19.5,19.0,19.5,19.5,19.5,19.75,19.5,20.0,19.75,19.75,19.25,19.75,19.75,19.75,20.0,19.5,19.5,19.5,19.75,20.0,19.75,20.0,19.75,19.25,19.75,18.75,18.75,19.75,20.0,19.75,20.0,19.75,20.0,18.75,18.75,19.5,19.5,20.0,19.25,20.0,19.25,19.0,19.25,19.25,19.5,20.0,20.0,20.0,19.75,19.0,18.5,19.5,19.5,19.25,19.5,19.25,18.75,24.75,2020-11-05 01:56:02.035,-1.6953767466574874,0.8035829612616361
14,18.75,18.75,19.25,19.25,19.0,19.75,19.75,19.0,18.5,19.0,19.0,19.5,19.75,19.5,20.0,19.5,19.5,19.25,19.75,19.5,19.5,20.25,19.0,19.25,19.0,20.0,19.75,19.75,20.25,20.25,19.25,19.5,19.0,19.0,20.25,20.0,18.75,19.75,19.5,19.5,18.75,18.75,19.75,19.5,19.5,19.25,19.5,19.75,18.25,19.0,19.25,19.5,20.0,19.75,20.0,19.5,19.0,18.25,19.25,19.75,19.25,19.5,19.0,18.75,24.75,2020-11-05 01:56:02.136,-1.6953628082006633,0.8050248934081594
15,18.75,19.25,19.5,19.25,19.5,19.25,19.5,19.5,18.75,18.75,19.5,19.5,19.5,19.5,20.0,19.25,19.0,19.5,19.5,20.25,19.5,20.25,19.5,19.25,19.75,19.25,19.5,19.75,20.5,20.0,19.0,19.75,19.0,19.25,19.75,19.75,19.75,20.0,19.75,19.75,18.75,19.0,20.0,19.75,20.0,19.75,20.0,19.75,18.5,18.75,19.5,19.5,19.75,19.75,19.5,19.25,19.0,18.5,20.0,19.5,19.25,19.5,19.5,19.0,24.75,2020-11-05 01:56:02.236,-1.6953974465739583,0.8062468366794878
16,18.75,19.0,19.5,19.5,19.0,19.5,19.5,19.5,19.25,18.75,19.75,19.25,19.5,19.5,19.5,19.25,19.25,19.0,19.75,20.0,20.0,19.75,19.25,19.25,19.25,19.75,19.5,19.5,20.25,19.75,18.75,19.75,18.75,19.25,20.0,19.75,19.5,20.0,19.75,19.25,18.25,19.25,19.25,19.5,19.5,19.5,20.0,19.0,18.25,18.75,19.25,19.5,19.5,20.0,20.0,19.0,18.5,19.25,18.75,20.0,19.5,20.0,19.5,19.25,24.75,2020-11-05 01:56:02.337,-1.6955545522726523,0.8075053953009937
17,18.75,19.5,19.75,19.25,19.25,19.5,19.75,19.75,18.75,19.5,19.5,19.75,19.5,19.25,19.75,19.5,18.75,19.0,19.5,19.5,19.25,20.25,19.25,18.75,19.0,19.5,19.25,20.0,20.25,19.75,19.25,19.75,19.0,19.25,19.75,19.75,19.75,20.5,19.75,19.5,18.75,19.0,19.75,19.5,19.75,20.0,19.5,19.75,18.25,18.75,19.75,19.5,19.75,19.25,19.5,19.75,19.0,18.5,19.0,19.25,19.25,19.75,19.25,19.0,24.69,2020-11-05 01:56:02.448,-1.6950539217292593,0.8089581574139599
18,18.75,19.25,19.75,19.75,19.25,19.75,19.25,19.5,18.75,19.25,19.5,19.25,19.25,19.25,19.5,19.0,18.75,19.0,19.75,19.75,19.5,19.75,19.5,19.75,19.0,19.5,20.0,20.0,19.75,19.75,19.25,19.75,18.75,18.75,20.0,19.5,19.5,20.0,19.75,19.5,18.75,19.25,19.5,19.5,20.0,19.5,20.0,19.75,18.25,18.75,19.5,19.75,19.75,20.0,19.5,19.0,18.5,18.75,18.75,19.5,19.5,19.5,19.25,19.75,24.75,2020-11-05 01:56:02.544,-1.6947867089822652,0.8097769435059534
19,18.5,19.5,19.75,19.0,18.75,19.5,19.5,19.5,18.75,19.25,19.5,19.0,20.0,18.75,19.5,19.0,18.75,19.0,20.0,19.5,19.5,19.5,19.0,19.0,19.0,19.25,19.25,19.75,20.0,19.75,19.5,19.75,19.0,18.75,19.75,20.0,19.5,19.5,19.5,18.75,19.25,19.0,18.75,19.0,19.5,19.25,19.75,19.5,18.75,19.0,19.5,19.75,19.5,19.75,20.0,18.75,18.25,19.0,19.25,19.25,19.25,20.25,19.0,19.5,24.75,2020-11-05 01:56:02.641,-1.6948839915075078,0.809900465383506
20,18.25,19.5,19.5,19.5,19.75,19.75,19.5,19.25,19.0,19.25,19.25,19.5,19.75,19.0,20.0,19.0,18.75,19.0,19.5,19.5,19.75,20.0,19.75,19.25,19.5,19.25,19.75,19.5,19.75,20.0,19.0,20.0,19.5,19.25,19.75,20.0,20.0,20.0,19.75,19.75,19.0,19.0,19.5,19.75,19.5,19.75,19.5,20.0,18.5,19.25,19.5,19.75,20.0,19.25,19.75,20.0,19.25,17.75,19.25,19.25,19.25,19.5,19.0,19.25,24.75,2020-11-05 01:56:02.741,-1.6952200588079473,0.8094560736535804
21,18.0,19.0,19.75,19.5,19.5,19.25,19.25,19.0,19.25,19.25,19.75,19.5,19.75,19.5,19.25,19.5,19.0,19.25,20.0,19.5,19.75,19.75,19.25,19.25,19.0,19.75,19.5,19.75,20.0,19.75,19.5,19.75,19.25,19.25,19.5,20.0,19.5,20.0,19.75,19.5,19.0,19.25,19.5,19.5,19.5,20.0,20.0,19.75,18.25,19.0,19.0,20.0,19.25,19.5,19.75,19.75,19.25,19.0,19.25,19.75,19.75,19.75,19.5,19.0,24.75,2020-11-05 01:56:02.843,-1.6963779073897225,0.8084697839935375
22,18.5,18.75,19.0,19.25,19.5,19.5,19.75,19.5,18.5,19.5,19.5,19.5,19.75,19.5,19.5,19.5,19.0,19.0,20.0,19.5,19.75,20.0,19.5,19.25,19.25,19.5,19.75,19.5,20.0,19.75,19.25,19.5,18.75,19.0,19.75,19.5,19.5,19.5,19.5,19.75,19.25,19.0,19.75,19.25,19.75,19.5,20.0,19.25,18.5,18.75,19.0,19.75,19.75,19.5,19.75,19.75,19.0,18.75,19.0,19.75,19.0,19.25,19.25,20.0,24.75,2020-11-05 01:56:02.945,-1.6980543712555711,0.8065430708857405
23,18.25,19.25,19.75,19.5,19.5,19.25,20.0,19.5,18.75,19.25,19.25,19.75,20.0,19.25,19.25,19.75,19.0,19.25,19.75,19.75,19.75,19.5,19.5,19.5,19.5,19.75,20.0,19.5,20.0,19.5,19.25,19.5,19.5,18.75,20.0,20.0,19.5,20.0,19.75,19.5,18.25,18.75,19.5,19.0,19.75,19.75,20.0,19.5,18.25,18.75,19.75,19.25,19.75,20.0,20.0,20.0,18.25,18.5,19.25,19.5,19.0,19.5,18.75,19.25,24.75,2020-11-05 01:56:03.043,-1.699357354739006,0.8052177789827428
24,18.5,18.5,19.25,19.25,19.0,19.25,19.5,19.25,18.75,19.0,19.5,19.0,19.25,19.5,19.75,19.5,18.25,19.0,19.5,19.75,19.75,19.75,19.0,18.75,19.5,19.5,19.5,19.5,19.75,19.75,19.0,19.25,19.0,19.0,19.5,20.0,19.25,19.75,19.75,19.25,18.75,19.0,19.5,19.0,20.0,19.5,19.75,19.5,18.75,19.5,19.5,19.5,19.75,19.25,19.5,19.5,18.75,18.25,19.0,19.25,19.25,19.25,18.75,19.25,24.75,2020-11-05 01:56:03.146,-1.6996704161189395,0.8039309477921426
25,18.5,19.5,19.5,19.75,19.0,19.5,19.25,19.25,19.0,19.0,19.5,19.75,19.5,19.5,19.5,19.25,19.0,19.25,20.0,19.75,19.25,19.75,19.75,19.25,19.75,19.75,19.75,19.75,20.0,19.75,19.25,19.5,19.0,19.0,20.0,19.5,19.75,20.25,20.25,19.75,19.0,19.25,19.5,19.25,19.5,19.75,19.75,19.75,18.25,19.0,19.5,19.75,19.75,19.75,20.0,19.75,19.0,19.0,19.25,19.25,19.75,19.5,18.75,19.25,24.75,2020-11-05 01:56:03.258,-1.699803968478185,0.803621289697318
26,18.75,19.25,19.5,19.75,19.25,19.5,19.75,19.5,18.5,19.0,19.5,19.5,20.0,19.5,20.0,19.5,19.25,19.0,20.0,19.75,19.75,19.75,19.75,19.25,18.75,19.5,20.0,20.0,19.75,20.0,19.0,19.75,19.25,19.5,19.5,19.75,19.75,20.0,20.25,19.5,18.75,19.25,20.25,19.75,19.75,20.0,19.75,20.25,18.5,19.5,19.5,19.75,20.0,19.5,19.5,19.75,19.0,18.75,19.25,19.25,19.25,20.0,19.25,19.0,24.75,2020-11-05 01:56:03.357,-1.6991818223680546,0.8040192722119022
27,18.75,18.75,19.25,19.75,19.0,20.0,19.75,19.25,18.75,19.25,20.0,19.0,20.0,19.5,20.0,19.0,19.75,19.5,19.5,19.75,19.75,19.75,19.5,19.0,19.25,19.5,19.75,19.5,20.0,19.75,19.5,19.5,18.75,19.0,20.0,19.5,19.75,20.0,19.75,19.75,19.0,19.5,19.5,19.25,19.75,19.5,19.5,19.75,19.0,19.25,19.5,20.0,20.0,19.75,20.0,19.5,18.75,18.5,19.25,19.25,19.5,19.75,19.5,19.25,24.75,2020-11-05 01:56:03.456,-1.6991531714614485,0.8043569103581748
28,18.5,19.5,19.25,20.0,19.5,20.0,20.0,19.0,19.25,19.5,19.75,19.5,19.75,20.0,19.75,19.0,19.0,19.5,19.75,19.75,19.75,20.25,19.75,19.5,19.0,19.25,19.75,20.25,20.25,19.5,19.5,19.5,19.0,19.5,19.75,20.0,19.5,20.25,19.75,19.75,19.25,19.0,19.25,19.5,19.5,19.75,19.25,20.0,18.25,18.75,20.0,19.75,20.0,19.5,19.75,19.5,19.0,18.75,19.75,19.75,19.25,20.0,19.5,19.25,24.75,2020-11-05 01:56:03.559,-1.699208631668969,0.8040738522742694
29,18.25,19.5,19.25,19.5,19.25,19.25,19.75,19.5,18.75,18.75,19.25,19.25,19.25,19.5,19.5,19.25,19.0,19.0,19.75,20.0,19.75,19.75,19.5,19.25,19.0,19.75,19.5,19.5,19.5,19.5,19.0,20.0,18.75,19.0,19.75,19.75,19.25,20.25,20.0,19.5,19.0,19.25,19.5,19.25,19.5,19.5,19.75,19.25,18.25,19.0,19.25,19.5,19.25,19.5,19.25,19.5,18.75,18.5,19.0,19.5,19.0,19.5,19.0,19.0,24.75,2020-11-05 01:56:03.655,-1.699119906798461,0.8030820639550051
30,19.0,19.25,19.5,19.5,19.5,20.0,20.0,19.5,18.75,19.5,19.25,19.75,19.5,19.75,19.25,19.25,19.0,19.0,20.0,19.25,19.75,20.0,19.25,19.25,19.25,19.5,19.75,19.75,20.0,19.25,19.25,19.75,18.75,19.5,19.5,19.75,19.25,20.0,19.75,19.5,18.75,19.5,19.5,19.25,19.5,19.5,20.0,19.5,18.5,19.25,19.75,19.5,19.75,19.5,20.0,19.5,18.75,18.75,19.0,19.5,19.5,19.75,19.25,19.25,24.75,2020-11-05 01:56:03.752,-1.6995210233643119,0.80221917887819
31,18.75,19.0,19.5,19.5,19.75,19.75,20.0,19.25,18.75,19.25,20.0,19.75,19.75,19.5,19.5,19.25,18.5,19.0,19.75,20.0,19.5,20.0,19.5,19.0,19.5,19.5,19.75,19.75,20.25,19.5,19.5,19.75,19.0,19.0,19.75,20.0,19.75,20.25,19.75,19.25,18.5,19.5,19.5,19.75,19.5,20.0,19.5,19.75,19.0,18.75,19.75,19.75,19.75,19.5,20.25,19.25,18.75,18.25,19.5,19.5,19.25,20.0,19.25,19.25,24.75,2020-11-05 01:56:03.853,-1.7000118126553934,0.8010404970379984
32,19.0,19.75,19.5,19.5,19.25,19.5,19.75,19.75,19.25,19.0,19.25,19.75,19.75,20.0,19.5,19.5,18.75,19.0,20.25,19.75,19.75,19.75,19.25,19.0,19.5,19.75,19.75,19.75,20.0,20.0,19.0,19.75,19.25,19.0,20.0,19.25,19.75,20.0,19.75,19.5,19.25,18.5,19.75,19.25,19.75,19.75,19.5,19.75,19.0,18.5,19.75,19.25,20.0,19.75,19.75,19.5,19.0,18.5,19.25,20.0,19.5,20.0,19.75,20.0,24.75,2020-11-05 01:56:03.970,-1.7005954402987256,0.7993111567653277
33,19.0,19.75,19.5,19.5,19.25,19.5,19.75,19.75,19.25,19.0,19.25,19.75,19.75,20.0,19.5,19.5,18.75,19.75,19.75,20.0,19.5,20.0,19.25,19.5,19.5,19.5,19.5,19.75,20.25,19.75,19.25,20.0,18.75,19.5,20.25,19.5,19.25,20.25,20.0,19.25,18.75,19.5,20.0,19.5,19.75,19.75,19.5,19.75,19.0,18.75,19.25,19.5,20.0,20.0,20.0,19.25,18.75,19.0,19.0,19.75,19.5,19.75,19.25,19.5,24.75,2020-11-05 01:56:04.064,-1.7009663112604687,0.7987337246433419
34,18.75,19.5,19.75,19.75,19.0,19.5,19.5,19.75,19.25,18.75,19.5,19.25,19.75,19.25,20.0,19.25,18.75,19.75,19.75,20.0,19.5,20.0,19.25,19.5,19.5,19.5,19.5,19.75,20.25,19.75,19.25,20.0,19.0,19.5,19.5,19.75,19.25,19.5,19.75,19.5,18.25,19.0,19.5,19.5,19.5,19.75,19.75,19.75,18.5,18.75,19.25,19.5,19.75,19.5,19.75,19.25,18.75,18.5,19.0,19.25,19.5,19.25,19.0,19.5,24.75,2020-11-05 01:56:04.159,-1.7010149759998991,0.7984378533014183
35,19.0,18.75,19.25,19.5,19.0,19.25,19.0,19.75,18.75,19.0,19.75,19.0,19.5,19.25,19.25,18.75,18.75,19.25,19.75,19.75,19.75,19.5,19.25,19.25,19.0,19.5,19.5,19.5,19.75,19.5,19.25,19.75,19.0,19.5,19.5,19.75,19.25,19.5,19.75,19.5,18.25,19.0,19.5,19.5,19.5,19.75,19.75,19.75,18.5,18.75,19.25,19.5,19.75,19.5,19.75,19.25,18.75,18.5,19.0,19.25,19.5,19.25,19.0,19.5,24.75,2020-11-05 01:56:04.258,-1.700600075591061,0.7983419895892487
36,19.25,18.75,19.5,19.5,19.25,19.5,20.0,19.0,18.5,19.5,19.5,19.5,19.75,19.75,19.25,19.25,19.25,19.0,20.25,19.75,19.5,20.0,19.25,19.25,19.5,19.25,19.75,19.75,20.25,20.0,19.5,20.0,18.75,19.0,19.75,20.0,19.5,20.0,19.5,19.5,19.0,19.5,19.5,19.25,20.0,20.0,20.0,19.75,18.25,19.5,19.5,19.75,20.0,19.5,19.5,20.25,18.75,18.75,19.25,19.5,19.25,20.25,19.75,19.5,24.75,2020-11-05 01:56:04.356,-1.699573365279392,0.7990424865920913
37,19.0,19.25,19.5,19.5,19.5,19.75,19.5,19.0,19.0,19.5,19.75,19.25,19.5,19.75,19.75,19.5,19.0,19.25,20.0,19.75,19.75,20.0,19.5,19.25,19.0,19.75,19.75,19.75,20.0,20.0,19.25,19.5,19.5,19.0,19.75,20.25,19.5,19.75,19.75,19.75,18.5,19.0,19.25,19.75,19.5,19.75,20.0,19.25,18.75,19.0,19.5,19.75,20.0,20.0,20.25,19.25,19.25,18.25,19.25,19.5,18.75,20.25,19.25,19.5,24.75,2020-11-05 01:56:04.457,-1.6980697941903178,0.8003789390924951
38,18.75,19.25,19.25,20.0,19.25,19.5,19.75,19.5,19.0,19.25,19.25,19.5,19.75,19.75,19.75,19.25,19.25,19.25,19.75,19.75,19.75,20.0,19.75,19.0,19.25,19.75,19.5,20.0,19.75,19.5,19.25,20.25,19.0,19.5,20.0,20.0,19.75,20.5,19.75,19.25,19.0,19.5,19.5,19.5,20.0,20.0,19.5,19.5,18.25,19.25,19.5,19.5,20.0,19.75,19.75,19.75,18.5,18.5,19.5,19.5,19.75,20.0,19.75,19.25,24.75,2020-11-05 01:56:04.560,-1.6958954080899558,0.8019509480812277
39,19.25,19.25,19.25,19.5,19.0,19.75,19.75,18.75,19.5,19.25,19.75,19.75,20.0,19.5,20.0,20.0,18.5,19.5,20.25,20.25,19.75,20.25,19.25,19.0,19.25,20.0,20.0,19.5,20.0,19.75,19.25,19.75,19.25,19.0,20.0,19.75,19.75,20.0,19.5,19.25,18.5,19.5,19.5,19.5,19.25,20.0,20.0,19.5,18.5,19.0,19.5,19.5,20.0,19.25,20.0,19.75,19.0,18.5,20.0,19.5,19.0,20.0,19.25,19.5,24.75,2020-11-05 01:56:04.659,-1.6945610625389644,0.8036987729806692
40,18.5,19.0,19.25,18.75,19.0,19.75,19.0,19.0,19.0,19.25,19.5,19.0,20.0,19.25,19.25,19.0,18.75,19.0,19.25,19.75,19.5,19.5,19.5,19.25,19.25,19.25,19.75,19.75,20.0,19.75,19.0,19.25,18.75,19.25,20.25,19.5,19.5,20.0,20.0,19.25,19.0,19.0,19.0,19.25,19.75,19.75,19.5,19.75,18.25,19.0,19.25,20.0,19.5,19.25,19.75,19.5,19.0,18.5,19.25,19.0,19.25,19.5,19.0,19.0,24.75,2020-11-05 01:56:04.768,-1.6933599368014272,0.8048014809432595
41,18.75,19.0,19.25,19.75,19.75,19.25,19.75,19.5,18.75,19.0,19.5,19.25,19.75,19.75,20.0,19.5,19.5,19.5,20.0,20.0,20.0,19.75,19.5,19.5,19.25,19.25,19.5,19.5,20.25,19.5,19.0,19.75,19.25,19.0,20.0,20.0,19.5,20.0,19.5,19.5,19.0,19.25,19.5,19.75,20.25,20.0,20.0,19.75,18.0,18.75,19.5,19.25,20.0,19.5,19.5,19.75,19.0,18.5,19.5,19.75,19.5,19.5,19.25,19.0,24.75,2020-11-05 01:56:04.868,-1.6933850709571128,0.8045924053520677
42,18.5,19.0,19.25,19.75,19.25,18.75,19.75,19.5,19.0,19.0,20.0,19.75,20.0,19.25,20.0,19.75,19.25,19.5,19.75,19.75,19.75,20.25,19.5,19.25,19.25,19.5,19.75,19.5,20.0,19.5,19.25,19.75,19.0,18.75,20.0,19.75,19.75,19.75,20.0,19.25,18.75,19.5,19.25,19.75,19.75,19.75,20.25,20.0,18.75,19.5,20.0,20.0,19.75,20.0,19.75,19.5,19.0,19.25,19.5,19.75,19.5,20.0,19.25,19.25,24.75,2020-11-05 01:56:04.962,-1.693931928460542,0.8033452425222599
43,19.25,19.25,19.0,19.5,19.25,19.75,19.5,20.0,18.75,19.0,19.75,19.5,20.25,19.5,20.0,19.5,19.25,19.0,19.75,19.75,19.75,20.0,19.5,19.25,19.5,19.0,19.5,19.75,20.5,19.5,19.5,19.5,18.5,19.5,19.75,19.75,19.5,19.75,19.75,20.0,18.75,19.25,19.25,19.75,20.0,19.75,20.0,20.25,19.0,19.25,19.25,19.5,19.75,20.0,20.0,19.5,19.5,19.0,19.0,19.25,18.75,20.0,19.5,19.25,24.75,2020-11-05 01:56:05.065,-1.6951205108632958,0.8015628326698659
44,18.75,18.75,19.5,19.5,19.25,19.0,19.5,19.25,19.0,19.25,19.75,19.5,19.75,20.0,19.75,19.75,19.0,19.25,19.75,20.0,19.75,20.25,19.5,19.25,19.75,19.75,19.75,20.0,20.0,19.5,19.5,19.75,19.25,19.0,20.0,20.0,19.75,19.75,20.0,19.5,18.5,19.25,19.5,19.75,20.0,20.0,19.75,20.25,18.25,18.75,19.25,19.75,19.75,19.75,19.25,19.75,20.0,18.25,19.25,19.5,19.25,19.5,19.0,19.25,24.75,2020-11-05 01:56:05.165,-1.6965525374297181,0.7994813636082266
45,18.75,19.25,19.75,19.5,19.0,19.75,19.25,19.0,18.25,19.0,19.25,19.25,19.25,19.75,19.25,19.75,19.25,19.25,19.5,20.0,19.75,19.5,19.25,18.75,19.0,19.25,19.5,19.5,20.25,20.0,19.0,19.5,19.25,19.0,19.25,19.5,19.75,20.25,19.25,19.5,19.25,19.25,19.5,19.75,19.75,20.0,20.5,19.5,18.0,19.0,19.5,19.75,19.5,20.0,20.0,20.0,19.25,18.75,18.5,19.0,19.5,19.75,19.0,19.5,24.75,2020-11-05 01:56:05.265,-1.6975557227227287,0.7976574102916545
