index,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,thermistor,time,x,y
30195,19.75,19.75,20.25,20.25,19.75,20.75,20.25,20.5,19.5,19.5,20.0,20.5,20.25,20.25,20.75,19.75,19.75,19.75,21.0,21.0,20.75,20.75,20.75,20.5,20.75,20.25,20.5,20.75,21.0,20.5,20.75,21.0,20.25,20.0,20.75,21.0,20.25,21.25,21.0,20.0,21.0,20.5,20.75,21.0,21.25,21.25,21.0,20.5,20.5,21.0,21.25,21.25,21.0,21.0,21.5,20.75,20.75,20.75,21.0,21.75,21.75,21.25,20.75,20.5,26.69,2020-10-23 05:00:17.522,-2.1385374380614834,1.1877377983335076
30196,19.0,20.0,20.0,20.25,20.0,20.25,20.25,19.75,19.75,19.5,20.5,20.5,20.75,20.5,20.5,20.5,19.75,20.0,20.75,20.5,20.5,20.75,20.5,20.0,19.75,20.25,20.25,21.0,20.75,20.75,20.75,20.75,20.25,20.0,21.0,21.0,20.25,21.0,20.75,20.5,20.5,20.75,20.75,21.25,21.0,20.75,21.0,20.25,20.75,20.75,20.75,21.25,21.5,21.25,21.5,21.0,20.5,20.75,21.0,21.25,21.25,21.5,20.75,20.75,26.69,2020-10-23 05:00:17.623,-2.122221510424823,1.148085543981579
30197,19.25,19.75,20.0,19.75,19.75,20.5,20.25,20.0,19.75,20.0,20.0,20.25,20.5,20.25,20.0,20.5,20.0,20.0,20.5,21.0,20.5,21.0,20.5,20.0,20.0,20.25,21.0,20.75,21.25,20.75,20.5,20.75,20.0,20.5,21.0,21.25,21.0,21.25,20.75,20.25,20.25,20.75,20.5,20.75,21.5,21.25,21.0,20.75,20.5,20.75,20.75,21.25,21.0,21.0,22.0,20.75,21.5,20.75,21.25,21.25,21.25,21.75,20.75,21.0,26.69,2020-10-23 05:00:17.725,-2.1157051091825267,1.108251800299843
30198,19.0,19.25,20.25,20.5,19.5,20.0,20.0,20.0,19.25,19.75,20.0,20.25,20.5,20.5,20.75,20.25,19.75,20.25,20.5,20.5,20.25,20.25,20.25,19.75,19.75,20.0,20.25,20.5,20.75,20.5,20.25,20.5,20.0,19.5,21.25,20.75,20.25,21.5,20.75,20.25,20.0,20.75,21.25,20.75,21.0,20.5,20.75,20.75,20.5,21.0,21.0,21.0,21.25,20.75,21.25,20.5,20.0,20.5,21.0,21.0,21.25,20.75,20.75,20.75,26.69,2020-10-23 05:00:17.826,-2.113577559284517,1.0708363916635946
30199,19.5,20.0,21.0,20.25,19.75,20.5,20.75,20.25,19.5,19.75,20.5,20.5,20.75,20.25,20.5,20.0,19.5,20.25,20.5,20.25,21.0,21.0,20.25,20.25,20.5,20.25,20.5,20.75,20.75,20.75,20.75,20.75,20.5,20.25,21.0,21.0,20.75,21.0,21.5,20.5,20.75,20.75,21.0,20.5,20.75,20.75,20.75,20.75,20.75,20.25,20.5,21.0,21.0,20.75,21.25,20.75,20.5,21.5,21.5,21.0,20.75,21.5,20.75,20.75,26.69,2020-10-23 05:00:17.927,-2.1147356425712003,1.036408330273264
30200,19.5,19.25,20.0,20.0,20.0,20.25,21.0,20.25,19.25,19.75,20.25,20.25,20.25,20.25,20.5,20.5,20.25,19.75,20.75,20.5,20.5,21.25,20.5,20.5,20.25,20.25,20.5,21.0,21.0,20.75,20.25,20.75,20.25,20.0,21.0,20.5,20.5,21.0,21.25,20.25,20.5,20.75,20.5,21.0,20.75,20.75,21.0,20.75,20.75,21.0,21.25,21.0,21.0,21.5,21.25,20.75,20.75,20.25,21.0,21.0,21.5,20.75,21.25,20.75,26.69,2020-10-23 05:00:18.028,-2.1195683772253986,0.9990741000117257
30201,20.0,20.25,19.75,20.25,20.0,20.0,20.75,20.0,19.5,20.25,19.75,20.25,20.75,20.25,20.75,20.5,20.25,20.5,20.75,20.75,20.75,20.25,20.75,20.5,20.5,20.25,20.5,20.75,21.0,20.75,20.75,20.5,20.0,20.0,21.0,21.5,20.75,21.25,21.0,20.75,20.75,20.5,21.0,21.0,21.25,21.0,21.0,21.0,20.0,20.75,20.75,21.0,21.25,21.0,21.25,21.5,20.75,21.0,20.75,21.25,21.0,21.75,21.25,21.0,26.69,2020-10-23 05:00:18.129,-2.1246276062864045,0.9658579851407544
30202,19.25,19.75,20.25,20.25,20.0,20.5,20.0,20.25,19.25,20.25,20.5,20.0,20.5,20.25,20.25,20.25,19.75,20.0,20.5,21.0,20.75,21.25,20.75,20.25,20.0,20.75,20.75,21.0,21.25,20.75,20.5,20.75,20.0,20.25,21.0,20.75,20.5,21.0,21.25,20.5,20.75,20.5,20.5,21.25,21.0,20.5,21.0,21.25,20.75,20.75,21.0,20.5,21.75,20.75,21.0,21.0,20.75,20.5,21.0,21.75,21.25,21.5,21.25,21.25,26.69,2020-10-23 05:00:18.229,-2.131085797902861,0.9364170982007968
30203,19.25,19.5,20.0,20.25,19.75,20.5,20.0,20.25,19.0,19.5,20.5,20.0,20.5,20.25,20.5,20.25,19.75,19.5,20.5,20.75,20.75,20.5,20.5,20.25,20.25,20.0,20.75,20.5,20.5,21.25,20.5,20.75,20.25,20.25,21.0,20.75,20.75,21.0,21.0,20.25,20.25,20.5,20.75,20.75,20.75,20.5,21.0,20.5,20.0,21.0,20.75,20.75,21.25,21.0,21.0,20.75,20.75,20.5,21.25,21.5,21.0,21.75,20.75,20.5,26.69,2020-10-23 05:00:18.330,-2.13535502076346,0.9118961784490844
30204,19.75,20.5,20.25,20.0,20.0,20.25,20.25,20.0,19.5,20.0,20.5,20.25,20.5,20.5,21.25,20.25,19.75,20.0,20.5,20.75,20.75,20.5,20.75,20.5,20.5,21.0,20.75,20.5,21.0,21.0,20.25,20.75,20.25,20.0,21.0,21.0,21.0,21.25,21.25,20.5,20.75,21.0,20.75,20.75,21.0,20.75,20.75,20.5,19.5,20.25,20.75,21.25,21.5,21.25,21.0,20.75,21.0,20.5,21.0,21.25,21.25,21.75,20.75,20.25,26.69,2020-10-23 05:00:18.431,-2.1331178749412274,0.8915980241969284
30205,19.5,20.25,19.75,20.5,20.25,20.75,20.0,19.75,19.5,19.75,20.5,20.5,20.25,20.75,20.75,20.25,19.75,20.25,21.0,20.5,20.5,21.0,20.5,20.25,20.25,20.25,20.75,20.75,21.25,21.0,20.25,20.75,20.0,20.25,21.25,21.25,21.0,21.0,20.75,20.75,20.25,20.75,20.75,20.75,21.25,21.25,20.75,21.25,20.75,20.5,21.25,21.25,21.25,21.25,21.0,20.75,20.25,20.75,21.5,21.5,20.75,21.25,21.0,20.5,26.69,2020-10-23 05:00:18.532,-2.129204141734762,0.8692400685886885
30206,18.75,19.75,20.25,20.0,20.0,20.25,20.75,20.5,19.5,20.0,20.0,20.5,20.75,20.75,20.5,20.5,19.5,20.0,21.0,20.75,20.75,20.5,21.0,20.75,20.25,20.25,20.25,20.75,21.0,20.75,20.25,21.25,19.5,20.25,21.0,21.25,20.75,21.0,21.25,20.25,20.25,20.75,21.0,20.5,21.25,21.25,20.75,20.75,20.0,20.25,21.0,21.5,21.5,20.75,21.5,20.5,21.0,21.0,21.5,21.25,21.5,21.75,21.0,20.75,26.69,2020-10-23 05:00:18.633,-2.1242551017588527,0.84180390454405
30207,19.75,20.0,20.5,20.5,20.0,20.25,20.75,20.0,19.75,19.75,20.25,20.5,20.5,20.75,20.75,20.5,19.75,20.0,20.5,21.0,20.75,20.75,20.5,20.0,20.25,20.75,20.5,20.5,21.0,20.5,20.25,21.0,20.0,20.0,20.75,21.0,20.75,21.0,20.75,20.75,20.0,20.5,21.25,21.25,21.0,20.75,20.75,20.5,20.0,20.75,21.25,21.25,21.25,21.0,21.25,21.5,21.0,20.5,21.25,21.75,21.25,21.25,21.0,20.75,26.69,2020-10-23 05:00:18.734,-2.1148792301343784,0.8142081726869077
30208,20.0,19.5,20.0,20.0,19.75,20.25,20.5,20.5,19.25,19.75,20.0,20.5,20.5,20.5,20.5,20.0,19.5,19.5,20.25,20.25,20.25,20.75,20.25,19.75,20.5,20.5,20.5,20.25,20.5,20.5,20.25,20.5,19.75,20.0,20.75,21.0,20.5,20.75,20.75,20.25,20.0,20.0,20.5,20.5,21.0,20.75,20.25,20.75,19.75,20.5,20.75,21.0,21.0,21.0,21.0,20.5,20.75,20.5,21.5,21.0,20.5,20.75,20.75,20.75,26.69,2020-10-23 05:00:18.836,-2.1012855530119023,0.7880515752702455
30209,19.75,19.75,19.75,20.25,19.5,20.0,20.5,20.25,19.5,19.75,20.0,20.0,20.0,20.25,20.25,20.25,19.75,20.25,20.75,20.75,20.75,21.0,20.25,20.25,20.25,20.75,20.75,20.5,20.5,20.5,20.25,20.5,20.25,20.25,20.75,20.75,20.75,21.0,20.75,20.75,20.25,20.25,20.75,21.0,20.75,21.25,20.75,21.0,20.25,20.5,21.0,21.25,21.25,21.25,21.0,20.75,20.25,20.75,21.0,20.25,20.75,21.0,20.75,20.25,26.69,2020-10-23 05:00:18.937,-2.0840726152892146,0.7629810957970812
30210,19.5,20.0,20.0,20.0,19.75,20.0,20.0,20.0,19.25,19.75,20.0,20.0,20.5,20.75,20.5,20.25,19.75,20.0,20.25,20.75,20.5,20.75,20.75,20.5,20.0,20.25,20.5,20.75,20.75,20.75,20.25,20.75,20.0,20.25,20.75,21.0,20.5,21.25,20.75,20.5,20.5,20.25,21.0,20.75,20.75,21.5,21.0,20.75,20.0,20.75,20.75,21.25,21.5,21.25,21.25,20.75,20.75,20.5,21.25,20.75,21.25,21.25,21.25,20.75,26.69,2020-10-23 05:00:19.037,-2.0577721393030437,0.7370093787206078
30211,19.25,19.5,20.25,19.75,19.5,20.5,20.5,20.25,19.0,19.75,20.0,20.5,20.5,20.25,20.5,20.0,20.0,19.75,20.5,21.0,20.75,21.0,20.5,20.0,20.25,20.25,20.5,20.75,21.0,20.5,20.25,20.75,19.75,20.25,20.75,21.0,20.75,20.75,21.0,20.25,20.0,20.75,21.0,20.5,21.25,20.5,20.75,21.0,20.25,21.25,20.75,21.25,21.0,21.25,21.25,20.75,21.0,20.75,21.0,21.75,21.25,21.5,20.75,20.0,26.69,2020-10-23 05:00:19.138,-2.025514788379762,0.7103509388607252
30212,19.0,19.25,19.75,20.25,19.25,20.0,20.5,20.0,19.75,19.75,19.75,20.5,20.5,20.5,20.75,20.25,19.75,20.0,20.75,20.75,20.5,20.5,20.25,20.0,20.0,19.75,20.75,20.75,20.5,20.75,20.5,20.5,20.0,20.25,21.0,21.0,20.5,21.0,21.0,20.25,20.0,20.0,20.25,20.75,21.25,20.75,21.0,20.75,20.25,20.75,21.25,21.5,21.25,21.75,21.5,21.0,20.25,20.5,20.75,21.0,21.0,21.5,20.5,20.75,26.69,2020-10-23 05:00:19.239,-1.9948351122343473,0.6850843584765449
30213,18.75,19.75,20.0,19.75,20.0,20.0,20.0,20.0,20.0,19.5,20.25,20.0,20.75,20.0,20.0,19.75,19.0,20.0,20.25,20.25,20.25,20.75,20.0,20.0,19.5,20.0,20.25,20.5,20.75,20.75,20.25,20.5,19.5,20.0,20.75,20.5,20.0,21.0,20.75,20.25,20.25,20.5,20.5,20.75,21.0,21.0,21.0,20.5,19.5,20.25,20.25,20.5,21.0,21.0,20.5,20.0,20.75,21.0,20.75,21.0,21.25,21.25,21.0,20.5,26.69,2020-10-23 05:00:19.340,-1.9674231666479423,0.6633677401333011
30214,19.0,19.25,20.0,20.0,19.75,20.5,20.0,19.75,19.25,19.75,20.0,19.75,20.25,20.5,20.5,20.25,20.25,20.0,20.75,20.5,20.5,20.75,20.25,20.0,20.25,20.0,20.5,20.5,20.75,20.75,20.25,20.75,19.5,19.75,20.75,21.25,20.5,21.25,20.75,20.5,20.5,20.25,21.25,20.5,20.75,20.75,21.0,20.75,20.25,20.75,20.75,21.0,21.5,21.25,21.25,20.75,21.0,21.25,21.25,21.25,21.5,21.5,21.25,21.25,26.69,2020-10-23 05:00:19.441,-1.949687120654357,0.6479744787209417
30215,19.25,19.5,20.0,20.0,19.75,20.0,20.25,20.0,19.0,19.75,20.0,20.25,20.25,20.25,20.75,20.25,20.0,20.0,20.75,20.5,20.5,20.75,20.25,20.0,20.5,20.0,20.5,20.5,20.75,20.5,20.25,20.75,19.5,20.0,20.75,21.0,20.25,21.25,20.75,20.25,20.5,20.5,20.5,20.5,21.0,21.0,21.0,20.75,20.5,20.75,21.0,21.0,21.25,20.75,21.0,20.75,20.5,20.5,21.0,21.5,20.75,21.25,20.75,20.75,26.69,2020-10-23 05:00:19.543,-1.9418679024513217,0.6405584229002165
30216,19.5,20.0,20.0,19.75,20.0,20.0,20.25,20.5,19.25,20.0,20.0,20.25,20.5,20.25,20.0,20.25,19.25,20.0,20.5,20.25,20.5,20.75,20.0,19.75,20.0,20.0,20.5,20.75,20.25,20.5,20.5,20.0,19.75,20.5,20.25,20.5,20.5,21.5,21.0,20.25,20.0,20.25,21.0,20.75,20.75,20.5,21.0,20.5,20.5,21.0,21.0,21.5,21.25,20.75,21.5,20.25,20.75,21.0,21.25,21.0,21.25,21.25,21.25,20.75,26.69,2020-10-23 05:00:19.643,-1.9363363630972557,0.6351369855609915
30217,18.75,19.75,19.75,20.25,19.75,20.0,20.5,19.75,19.5,19.5,20.25,20.0,20.5,20.5,20.75,20.25,19.5,20.0,20.5,20.75,20.25,20.75,20.5,20.25,20.0,20.25,20.5,20.25,21.0,20.5,20.0,20.5,19.75,20.0,20.75,21.25,20.5,21.0,20.75,20.75,19.75,20.5,21.0,20.75,21.0,20.5,20.75,20.5,19.75,20.0,21.0,21.25,21.25,20.75,21.25,20.75,20.5,20.75,21.0,21.25,21.25,20.5,20.25,20.75,26.69,2020-10-23 05:00:19.744,-1.9374015411477632,0.6311860334534377
30218,18.5,19.75,19.75,19.75,19.5,19.5,20.0,19.75,19.25,19.5,19.75,20.0,20.25,20.25,20.5,20.25,19.5,20.0,20.25,20.75,20.5,20.5,20.25,20.0,19.75,19.75,20.5,20.5,20.75,20.75,20.25,20.25,19.25,20.0,20.5,20.25,20.25,20.75,20.75,20.0,20.25,20.25,20.25,20.75,21.0,20.5,21.0,20.5,20.5,20.75,21.0,20.75,21.25,20.75,21.5,20.75,20.25,20.5,21.25,21.25,21.0,20.75,21.25,20.0,26.69,2020-10-23 05:00:19.846,-1.9442175325360282,0.6307036651115282
30219,19.25,19.75,20.25,20.25,20.0,19.75,20.0,19.5,19.0,19.75,20.25,20.0,20.5,20.0,20.25,20.25,20.25,19.5,20.5,20.75,20.25,20.75,20.5,20.0,20.5,20.0,20.25,20.75,21.0,20.75,20.0,20.25,20.25,20.0,21.0,21.0,20.25,21.25,20.75,20.25,20.0,20.5,20.75,20.75,20.75,20.75,21.0,20.75,20.25,21.0,20.75,21.0,21.5,20.75,21.5,20.25,20.75,20.5,21.25,21.25,21.25,21.5,20.75,21.0,26.69,2020-10-23 05:00:19.947,-1.9556204813775737,0.6343032715051786
30220,19.0,20.25,20.0,20.0,20.0,20.5,20.25,20.0,19.25,19.75,20.25,20.25,20.25,20.25,20.5,20.0,19.5,20.25,20.75,20.75,20.25,20.5,20.25,19.75,19.75,20.5,20.5,20.5,21.0,20.75,20.25,20.75,20.0,20.0,21.0,21.0,21.0,21.0,21.0,20.0,20.0,20.25,20.75,20.75,20.5,21.25,20.75,20.5,20.0,20.75,21.0,21.0,21.5,21.25,20.75,20.5,21.25,20.75,21.25,20.5,21.0,21.25,21.0,20.25,26.69,2020-10-23 05:00:20.047,-1.967130180213945,0.6393874528419466
30221,19.0,20.25,20.0,20.0,20.0,20.5,20.25,20.0,19.25,19.75,20.25,20.25,20.25,20.25,20.5,20.0,19.75,20.0,20.25,20.5,20.25,20.75,21.0,19.75,20.25,20.25,20.5,20.5,20.75,20.5,20.25,20.75,20.0,20.25,20.5,21.25,20.0,21.0,20.75,20.25,20.25,20.75,20.5,21.0,20.75,21.0,20.75,21.0,20.25,21.25,20.75,20.75,20.75,21.25,21.25,20.75,20.5,20.75,21.0,21.5,21.25,22.0,21.0,20.0,26.69,2020-10-23 05:00:20.150,-1.976727258606928,0.6436874917220013
30222,18.75,20.25,20.0,20.0,19.75,20.5,20.5,19.75,19.5,19.75,20.25,20.0,20.25,20.0,20.25,20.5,19.75,20.0,20.25,20.5,20.25,20.75,21.0,19.75,20.25,20.25,20.5,20.5,20.75,20.5,20.25,20.75,19.5,19.75,20.75,21.0,20.25,20.75,21.0,20.75,20.0,20.25,21.0,21.25,21.0,20.5,21.0,20.75,20.0,20.5,21.25,21.25,21.5,21.0,21.5,20.25,21.0,20.5,21.25,21.5,20.75,21.0,20.75,20.75,26.69,2020-10-23 05:00:20.249,-1.985764359341419,0.6462746787205282
30223,19.75,19.5,20.0,20.25,20.0,20.0,20.5,19.75,19.5,19.5,20.0,20.0,20.5,20.5,20.0,19.75,19.5,19.75,20.5,20.75,20.25,20.5,20.25,20.25,20.0,20.25,20.5,20.5,20.5,20.75,20.25,20.75,19.5,19.75,20.75,21.0,20.25,20.75,21.0,20.75,20.0,20.25,21.0,21.25,21.0,20.5,21.0,20.75,20.25,20.5,20.75,21.0,21.25,20.75,21.0,20.5,20.25,20.5,20.0,21.5,21.0,20.5,20.25,20.25,26.69,2020-10-23 05:00:20.350,-1.9926238365984144,0.6491213917440426
30224,19.0,19.5,19.75,19.75,19.75,19.75,20.25,19.5,19.25,20.0,20.0,19.75,20.5,20.25,20.25,19.75,19.0,19.5,20.0,20.5,20.25,20.75,20.0,19.75,19.75,19.5,20.0,20.5,20.75,20.5,19.75,20.25,20.0,20.0,20.5,21.0,20.25,21.0,20.5,20.5,20.25,20.25,20.75,20.5,21.0,21.0,21.0,20.75,20.25,20.5,20.75,21.0,21.25,20.75,21.0,20.5,20.25,20.5,20.0,21.5,21.0,20.5,20.25,20.25,26.69,2020-10-23 05:00:20.451,-1.9975480410606479,0.6508328715374212
30225,19.25,19.5,20.0,20.0,20.0,19.75,20.75,19.75,19.75,19.5,20.0,20.25,20.5,20.0,20.25,20.25,19.75,19.75,20.5,20.75,20.25,20.5,20.5,19.75,20.25,20.25,20.5,20.75,20.75,20.75,20.25,20.25,20.0,19.75,20.75,20.75,20.5,20.75,21.0,20.0,20.0,20.25,21.25,20.25,20.75,21.0,21.0,20.5,20.25,20.5,20.5,21.0,21.5,21.25,21.25,20.75,21.25,20.75,21.25,21.5,21.0,21.25,21.0,21.25,26.69,2020-10-23 05:00:20.552,-2.0022184154831097,0.6507516249432432
30226,19.0,19.25,20.25,19.75,19.75,20.25,20.5,19.75,19.5,19.75,20.25,20.0,20.5,20.0,20.5,20.25,19.5,19.75,20.25,20.5,20.5,20.5,20.5,20.0,19.75,20.0,20.5,20.5,20.75,20.75,20.5,20.5,20.25,19.5,20.75,21.0,20.5,21.0,20.5,20.75,20.0,20.0,20.75,20.75,20.75,20.75,21.0,20.75,20.5,20.5,21.0,21.0,21.25,21.25,21.25,20.5,20.25,20.5,21.25,21.25,21.25,21.5,21.0,20.75,26.69,2020-10-23 05:00:20.653,-2.006018874908836,0.6500765879052512
30227,19.0,19.75,20.0,20.25,20.0,20.0,20.25,19.75,19.5,19.75,20.25,20.0,20.25,20.25,20.0,20.25,19.5,20.0,20.5,20.5,20.75,20.75,20.5,20.0,20.75,20.5,20.25,20.5,20.75,20.75,20.5,20.5,19.75,20.0,20.25,20.5,20.5,20.5,20.5,20.75,20.25,20.5,20.25,20.5,20.75,21.0,20.5,20.5,20.5,20.5,21.0,20.75,21.25,21.0,21.25,21.0,21.5,20.75,21.25,21.25,21.25,21.25,21.25,21.0,26.69,2020-10-23 05:00:20.754,-2.0101214557188674,0.6475918670216526
30228,19.0,19.5,20.25,19.75,19.75,20.0,20.0,20.25,19.0,20.0,20.75,20.25,20.75,20.25,20.25,19.75,19.5,20.0,20.75,20.75,20.0,20.75,20.5,20.25,20.25,19.75,20.5,20.75,20.5,20.25,20.25,20.0,19.75,20.0,20.5,21.0,20.75,21.0,21.25,20.5,20.5,20.0,20.75,20.5,20.75,21.0,20.75,20.5,20.0,20.5,21.25,21.5,21.25,21.0,21.0,21.25,20.5,20.5,21.5,20.75,20.75,20.5,21.0,20.5,26.69,2020-10-23 05:00:20.855,-2.0156939375442118,0.6418360377920154
30229,19.0,19.75,19.75,19.5,19.5,19.5,20.25,20.25,19.5,19.75,20.0,20.25,20.75,20.0,20.25,19.5,19.25,20.25,20.25,20.75,20.5,20.5,20.5,20.25,20.0,20.0,20.25,20.75,20.75,20.5,20.5,20.0,20.0,20.0,20.75,20.75,20.25,20.5,21.0,20.25,20.25,20.5,21.0,20.75,21.0,21.0,21.0,20.5,20.0,20.75,21.25,21.0,21.25,21.0,21.25,20.75,20.5,20.5,20.75,21.0,21.25,21.75,20.75,20.25,26.75,2020-10-23 05:00:20.957,-2.019920040772026,0.6352566442245495
30230,19.25,19.5,20.25,20.5,19.5,19.75,20.0,20.25,19.5,19.75,20.25,20.25,20.25,20.5,20.25,20.25,19.25,19.75,20.5,20.75,20.25,20.5,20.5,19.75,19.75,20.0,20.25,20.75,20.5,20.75,20.5,21.0,20.0,20.0,20.25,21.0,20.5,21.0,21.25,20.5,19.75,20.5,20.75,20.5,21.0,21.0,21.25,20.75,20.75,20.5,21.25,21.0,21.0,21.25,21.0,20.75,21.0,20.25,20.75,21.25,21.25,21.5,20.25,20.75,26.69,2020-10-23 05:00:21.057,-2.0267019468363596,0.6318033571908672
30231,19.5,19.25,20.0,20.25,19.75,19.75,20.5,20.75,19.25,20.25,20.25,20.0,20.0,20.0,20.25,20.0,19.75,19.75,20.25,20.25,20.5,20.75,21.0,20.25,19.75,20.0,20.25,20.75,20.5,21.0,20.25,20.25,20.25,20.0,21.25,21.25,20.5,21.0,20.75,20.5,20.25,20.25,20.5,20.75,20.75,20.5,21.25,21.0,19.75,20.75,21.0,21.0,21.75,21.25,21.25,21.0,20.5,21.25,21.25,21.5,20.75,21.5,20.5,20.75,26.69,2020-10-23 05:00:21.158,-2.030636172253783,0.6274810844569219
30232,18.75,20.25,19.75,19.75,20.0,20.0,20.25,20.0,19.5,19.75,20.25,19.75,20.25,20.5,20.5,20.0,19.75,20.0,21.0,20.5,20.75,21.25,20.75,20.25,20.25,20.25,20.25,20.75,21.25,20.75,20.25,20.75,19.75,20.0,20.5,20.75,20.5,21.0,21.0,20.25,20.25,20.75,20.75,21.25,21.25,21.0,21.0,21.0,20.25,21.0,20.25,21.0,21.25,21.5,21.0,20.75,20.75,21.0,21.25,21.75,20.75,21.25,21.0,20.5,26.69,2020-10-23 05:00:21.259,-2.026650716447658,0.6208743967107075
30233,19.25,19.75,20.25,20.0,20.25,20.0,20.25,20.0,19.0,19.75,20.5,20.25,20.25,20.5,20.75,20.25,20.25,20.25,20.75,20.25,20.5,20.75,20.75,20.0,20.0,20.0,20.5,20.75,20.75,20.75,20.5,20.75,20.5,20.25,20.75,20.75,21.0,21.0,20.75,20.5,20.25,20.5,20.75,20.75,21.0,21.0,20.5,21.0,20.25,20.25,21.25,21.5,21.0,21.25,21.0,21.0,21.25,20.75,20.5,21.5,21.25,21.75,21.5,20.75,26.69,2020-10-23 05:00:21.360,-2.0213844420443747,0.6140496654557434
30234,19.0,19.75,20.0,19.75,20.0,20.25,20.5,19.5,19.75,19.75,20.5,20.0,20.5,20.5,20.25,20.25,19.0,19.75,20.25,20.5,20.5,20.75,20.0,19.75,19.75,20.25,20.25,20.25,20.5,20.25,20.0,20.5,19.75,19.75,20.25,21.0,20.5,20.75,20.5,20.25,20.25,20.25,20.5,20.5,20.75,20.75,20.75,20.5,20.25,20.25,20.75,20.75,21.25,20.75,21.0,21.0,20.75,20.5,21.0,21.0,21.0,20.5,21.0,20.25,26.62,2020-10-23 05:00:21.462,-2.0298528049462767,0.610064577275063
30235,19.25,19.75,19.75,20.0,19.5,20.25,20.5,20.25,19.25,20.0,20.25,20.5,20.75,20.75,20.5,20.5,19.75,20.25,20.75,20.75,20.75,20.75,20.5,20.25,19.5,20.5,20.5,20.75,20.5,20.75,20.75,20.5,20.5,20.0,20.75,21.25,21.0,21.25,20.75,20.75,20.5,20.25,20.25,20.5,21.25,21.0,21.5,21.0,20.25,21.25,21.25,21.0,21.25,20.75,21.75,20.5,21.25,21.0,21.0,21.5,21.0,21.25,20.75,20.5,26.69,2020-10-23 05:00:21.561,-2.049361507937291,0.6128281066983322
30236,19.0,19.75,20.5,20.75,20.0,20.0,20.25,20.0,19.25,20.0,20.0,20.25,20.75,20.75,20.75,20.5,20.0,19.75,20.75,20.75,20.75,21.0,20.5,20.25,20.25,20.25,20.75,20.5,21.0,20.5,20.25,21.0,20.0,20.0,21.0,21.0,20.5,20.75,21.0,20.25,20.25,20.5,21.0,20.75,21.5,21.25,21.0,21.0,20.25,20.5,21.0,20.75,21.25,21.5,21.0,21.0,21.0,20.75,21.5,21.5,21.5,21.0,21.0,21.0,26.69,2020-10-23 05:00:21.664,-2.073742569834161,0.621002140557143
30237,19.25,19.75,20.0,20.5,20.0,20.25,20.75,20.0,19.25,20.0,20.5,20.25,20.75,20.5,20.75,20.25,19.75,19.75,20.75,20.75,20.75,21.0,20.25,20.0,20.25,20.5,20.0,20.25,21.0,20.5,20.5,20.25,20.0,20.5,21.25,21.0,20.25,21.25,20.75,20.75,20.25,20.5,21.25,21.0,21.0,21.25,21.5,20.75,20.75,20.75,21.0,21.75,21.25,21.5,21.0,20.75,20.75,20.75,21.25,21.5,21.0,21.25,21.0,20.75,26.69,2020-10-23 05:00:21.765,-2.096805265229128,0.6303698820086379
30238,19.75,20.0,20.0,20.75,19.75,20.75,20.75,20.0,19.75,20.0,20.25,20.5,20.0,20.5,20.5,20.5,19.75,20.0,20.75,20.5,20.75,21.25,20.75,20.25,20.5,20.0,20.25,21.0,20.75,21.0,20.5,20.75,20.5,20.25,20.75,21.25,20.75,21.25,21.0,20.75,20.25,20.75,20.5,20.5,21.25,20.75,21.5,20.75,20.5,20.75,21.25,21.5,21.0,21.0,21.25,21.0,20.75,20.75,21.75,21.25,21.0,21.0,21.0,21.25,26.69,2020-10-23 05:00:21.865,-2.118076521290874,0.6401374380889676
