index,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,thermistor,time,x,y
1712,19.5,20.0,20.5,20.5,20.5,20.75,21.0,20.5,20.0,20.5,20.5,20.75,20.5,20.75,21.0,20.75,20.0,20.0,20.75,20.75,20.75,21.0,20.75,21.0,20.5,20.5,20.75,21.0,21.5,21.0,20.75,21.0,20.5,20.0,21.0,21.5,20.75,21.5,21.0,20.5,20.5,20.75,21.25,21.0,21.0,21.25,21.5,21.25,20.5,21.0,21.25,21.5,21.75,21.5,23.0,21.75,21.25,21.0,21.5,21.5,21.5,21.75,21.5,21.75,26.69,2020-10-23 05:20:50.235,-0.7135133021744963,3.4594159399645372
1713,20.0,19.5,20.0,20.75,20.0,20.25,20.5,20.0,20.0,20.5,20.75,20.5,20.5,20.75,21.0,20.25,19.75,20.25,20.75,21.25,21.0,20.5,20.25,20.75,20.75,20.5,20.75,20.75,21.0,20.75,20.75,20.75,20.0,19.75,21.25,21.0,20.5,21.25,21.25,20.5,20.25,20.75,20.75,20.75,21.25,20.75,21.5,21.0,20.25,20.5,21.0,21.0,21.75,20.75,22.25,21.5,21.25,21.5,21.25,21.5,21.0,21.75,21.0,22.25,26.62,2020-10-23 05:20:50.336,-0.6622170294873562,3.524839451794318
1714,19.25,19.75,20.5,20.75,20.0,21.0,20.75,20.5,19.75,20.25,20.75,21.0,20.5,20.75,20.75,20.5,20.25,20.5,21.0,21.0,20.75,21.0,21.0,20.25,20.25,20.5,20.75,20.75,21.0,20.75,20.5,20.5,20.25,20.0,20.5,21.25,20.75,21.25,20.75,21.0,21.0,20.25,21.0,21.0,21.25,21.5,21.25,21.25,20.5,21.0,21.5,21.5,21.25,21.5,22.25,21.75,21.25,20.75,21.25,21.25,21.25,22.0,21.0,21.25,26.69,2020-10-23 05:20:50.437,-0.6008435624132238,3.601731496993447
1715,19.25,20.0,20.25,20.5,20.25,20.0,20.75,19.75,19.5,19.75,20.25,20.25,20.5,20.0,20.25,20.5,19.75,19.5,20.5,20.5,20.75,20.75,20.75,20.25,20.5,20.5,20.5,20.25,21.0,20.5,20.5,20.75,20.0,20.25,21.0,20.75,20.5,21.0,21.0,20.5,20.25,20.25,21.0,21.0,21.0,20.5,21.5,21.5,20.25,20.75,21.25,21.75,21.75,21.75,21.75,21.75,21.0,20.25,21.0,21.25,21.0,21.25,21.25,21.5,26.69,2020-10-23 05:20:50.538,-0.5472085871020902,3.674600583230587
1716,19.75,20.0,20.25,19.75,20.0,20.75,20.75,20.75,19.75,20.25,20.75,20.5,21.0,20.75,20.75,20.75,20.0,20.25,20.75,21.0,21.0,21.0,20.75,21.0,20.25,20.5,20.75,20.75,21.5,20.75,21.0,21.0,19.75,20.5,21.25,21.25,20.5,21.5,21.0,20.5,20.5,21.0,20.75,21.0,21.5,21.0,21.75,21.25,20.5,20.75,21.0,21.5,21.75,21.25,22.0,22.5,21.25,21.25,21.0,21.5,21.25,21.75,20.75,21.25,26.69,2020-10-23 05:20:50.638,-0.5081324803069164,3.731999388243256
1717,19.75,20.0,20.5,20.5,20.5,21.25,21.0,20.25,19.75,20.5,20.5,20.25,20.5,20.5,21.5,20.75,20.25,20.25,20.75,20.75,20.25,21.0,20.5,20.5,20.25,20.5,21.0,21.0,21.25,20.75,20.5,21.25,20.5,20.0,21.25,21.25,20.75,21.0,20.75,21.0,20.0,20.75,21.25,21.0,21.25,21.25,21.5,21.75,20.75,21.0,21.25,21.25,21.5,21.5,21.5,22.0,21.25,21.0,21.75,21.5,21.25,21.5,21.25,20.75,26.69,2020-10-23 05:20:50.740,-0.4683564316568121,3.7955845576954137
1718,19.75,20.5,21.0,20.5,20.0,21.0,20.25,20.25,20.25,20.5,20.75,20.5,21.0,21.0,21.0,20.75,20.5,20.5,21.0,21.0,20.5,21.25,20.75,20.5,20.75,20.75,21.0,21.0,20.75,21.25,20.5,21.25,20.25,20.5,21.0,21.0,20.75,21.25,21.25,20.75,20.5,20.5,20.75,20.75,20.75,21.5,21.5,21.75,20.25,20.75,21.25,20.75,21.5,21.25,21.25,20.75,20.75,21.25,21.5,21.25,21.5,21.5,21.25,21.5,26.69,2020-10-23 05:20:50.841,-0.43173650894020604,3.859397109946521
1719,19.75,20.25,20.25,20.75,20.25,20.75,20.25,20.75,19.75,20.25,20.75,20.75,21.25,21.0,21.0,20.75,20.0,20.25,20.75,21.25,20.75,20.75,20.5,20.5,20.25,20.5,20.5,20.75,21.0,20.75,20.5,20.75,20.25,20.25,21.0,21.0,21.0,21.0,22.0,20.5,20.5,20.5,21.0,20.75,21.25,20.75,21.0,22.25,20.5,21.0,21.25,21.5,21.75,21.0,21.25,21.0,21.0,20.0,21.0,21.5,21.5,21.25,21.0,21.5,26.69,2020-10-23 05:20:50.942,-0.39859724610421643,3.9229735639340992
1720,19.25,20.25,20.25,20.0,19.75,20.25,20.25,20.0,19.5,19.75,20.5,20.0,20.5,20.5,20.5,20.5,20.0,20.25,20.75,20.25,20.5,21.0,20.5,20.5,20.25,20.5,20.5,20.75,20.75,20.5,20.25,20.75,20.5,20.0,21.25,21.0,20.5,20.75,20.75,20.75,20.75,20.75,20.75,20.75,21.0,21.0,21.0,21.75,19.75,20.75,20.75,21.25,21.5,21.5,21.5,20.75,21.25,20.5,21.0,21.25,21.0,21.25,20.75,20.75,26.69,2020-10-23 05:20:51.043,-0.3659106675158999,3.986442200031258
1721,19.75,20.0,20.5,20.75,20.25,20.75,21.0,20.25,20.0,20.0,20.75,20.75,20.75,20.5,21.0,20.75,20.25,20.25,20.5,21.0,20.75,20.75,20.75,20.25,21.0,20.5,20.75,20.75,21.0,20.75,20.5,21.0,20.25,20.25,21.5,21.25,20.75,21.25,21.0,21.25,20.75,20.5,21.0,21.0,21.25,21.0,21.25,21.75,20.75,20.5,21.25,21.5,21.5,21.0,21.5,21.0,20.5,21.0,21.5,21.5,21.5,21.5,21.0,21.25,26.69,2020-10-23 05:20:51.143,-0.32864934242087745,4.052776406738088
1722,19.25,20.0,19.75,20.5,20.25,20.0,20.5,20.25,19.5,20.25,20.75,20.5,20.5,20.75,20.75,20.75,19.75,20.0,21.25,21.0,20.75,21.25,20.5,20.5,20.75,20.5,21.0,21.0,21.0,21.0,20.75,21.0,20.25,20.25,21.0,20.5,20.5,21.25,21.25,20.5,20.5,20.5,21.0,21.0,21.0,21.25,21.25,21.25,20.5,21.25,21.75,21.75,21.5,21.25,21.5,21.0,21.25,20.75,20.75,21.75,21.5,21.75,21.25,21.25,26.69,2020-10-23 05:20:51.244,-0.2882561059180174,4.116255160918358
1723,19.5,19.5,19.75,20.5,20.25,20.5,21.0,20.25,19.75,20.5,20.25,21.0,20.75,20.75,21.0,20.75,19.75,20.0,21.0,21.0,21.0,21.0,20.75,20.25,20.75,20.5,20.75,20.75,21.25,20.75,20.5,21.0,20.0,20.75,20.5,21.25,20.5,20.75,21.0,20.75,20.5,21.0,21.0,21.0,21.0,21.5,21.0,21.5,20.75,21.25,21.25,21.25,21.5,21.5,21.25,21.25,20.75,21.5,21.5,21.5,21.25,21.75,21.5,21.0,26.62,2020-10-23 05:20:51.346,-0.2478304543886894,4.17184015377918
1724,19.75,19.75,20.5,20.5,20.25,20.75,21.25,20.5,20.0,20.0,20.25,20.75,20.75,20.5,21.0,20.0,20.0,20.25,21.25,21.0,20.5,21.25,21.0,20.5,20.25,20.5,21.0,21.0,21.25,21.0,20.75,20.5,20.0,20.25,21.0,21.0,20.5,21.0,21.0,21.25,20.25,20.5,21.0,21.25,21.25,21.0,21.25,21.75,20.25,20.75,21.0,21.5,21.75,21.25,21.5,21.25,20.25,20.75,21.5,21.75,21.25,21.75,21.0,21.0,26.69,2020-10-23 05:20:51.447,-0.2029291017559472,4.225153578855044
1725,19.25,19.75,19.75,20.25,19.5,20.0,20.5,20.25,19.5,20.25,20.25,20.0,20.5,20.25,20.5,20.5,20.0,20.5,20.5,21.0,20.5,21.0,20.25,20.0,20.25,20.25,20.5,20.5,21.0,20.75,20.5,21.0,20.75,20.0,21.25,21.25,20.75,20.75,21.25,20.5,20.25,21.0,20.75,20.5,21.0,21.0,20.75,20.75,20.75,21.25,20.5,21.0,21.25,21.25,21.25,21.0,21.25,20.5,21.0,21.5,21.25,21.5,21.0,20.75,26.69,2020-10-23 05:20:51.548,-0.15926279062541587,4.269586215389765
1726,19.5,20.25,20.25,20.75,20.25,20.5,20.75,20.75,19.25,20.0,20.25,20.5,20.75,20.75,20.75,20.5,19.75,20.25,20.5,20.75,20.25,21.0,21.0,21.0,20.5,20.5,21.0,21.0,21.0,20.75,20.75,21.0,20.5,20.5,21.25,21.0,21.0,21.0,21.0,20.75,20.75,20.75,21.25,21.0,21.0,20.75,21.5,21.25,20.25,21.0,21.0,21.25,22.0,21.75,21.75,20.75,21.0,21.0,21.5,21.25,21.0,21.75,21.0,21.25,26.69,2020-10-23 05:20:51.649,-0.11685009662234717,4.312440830616599
1727,19.5,19.5,20.75,20.75,20.25,20.5,20.75,20.5,19.5,20.25,20.5,20.5,20.5,20.75,20.75,20.5,20.0,20.25,21.0,20.75,20.75,21.25,20.5,20.25,20.25,20.5,20.75,21.0,21.0,20.75,20.25,20.75,20.25,20.25,20.75,20.5,20.5,21.25,21.0,20.5,20.25,20.5,20.75,21.25,21.25,21.5,21.0,20.75,20.75,20.75,21.25,21.5,21.75,21.5,21.5,21.0,20.75,20.75,21.75,21.75,21.5,21.5,21.25,20.75,26.69,2020-10-23 05:20:51.750,-0.06626638758574493,4.348402422927208
1728,19.5,20.0,20.75,20.5,20.0,20.5,21.25,20.0,19.5,20.25,20.5,20.5,20.5,20.5,20.75,20.75,20.25,19.5,20.5,21.0,20.75,20.75,20.75,20.25,20.5,20.75,20.75,21.0,21.25,20.5,20.25,21.0,20.5,19.75,21.0,20.75,20.75,21.0,21.0,20.25,20.25,20.75,21.0,21.0,21.0,21.0,21.25,21.0,20.25,21.25,21.25,21.5,21.75,21.5,22.0,21.0,21.25,20.5,21.5,21.25,21.5,21.25,21.25,20.5,26.69,2020-10-23 05:20:51.851,-0.010835319427925835,4.38219577015091
1729,19.5,20.25,20.5,20.75,20.0,20.75,20.0,20.0,19.75,20.0,20.75,20.0,21.0,20.5,20.75,20.5,20.0,20.0,20.75,20.75,20.5,21.0,20.75,20.5,20.25,20.0,20.25,21.25,21.0,20.75,20.5,20.75,20.0,20.25,20.75,20.75,20.5,21.25,21.25,20.75,20.75,20.25,21.25,21.5,21.25,21.0,21.25,20.75,20.25,20.75,21.5,21.25,21.5,21.0,21.25,21.25,21.0,20.5,21.5,22.25,21.75,21.5,21.0,21.25,26.69,2020-10-23 05:20:51.953,0.04710970616987761,4.415416877284962
1730,18.75,20.0,20.25,20.0,20.0,20.5,20.5,19.75,19.25,20.0,20.5,20.5,20.5,20.5,20.75,20.25,20.0,20.0,20.75,20.5,20.5,20.75,20.5,20.5,20.25,20.5,20.5,20.75,21.0,20.5,20.0,20.5,20.0,20.0,20.75,20.5,20.5,20.75,21.0,20.75,20.5,20.75,21.0,20.75,21.0,21.0,20.75,21.0,20.5,20.5,21.0,21.0,21.25,21.0,21.0,21.0,21.0,21.0,20.75,21.0,21.0,21.0,21.25,20.75,26.69,2020-10-23 05:20:52.053,0.09986430144276032,4.4437981617198155
1731,18.75,20.0,20.25,20.0,20.0,20.5,20.5,19.75,19.25,20.0,20.5,20.5,20.5,20.5,20.75,20.25,20.25,20.0,21.0,20.75,20.75,20.75,20.75,20.25,20.25,20.5,20.25,21.0,21.5,20.5,20.75,20.75,20.0,20.5,21.0,21.0,21.0,21.25,21.0,20.25,20.25,20.75,20.75,21.0,21.0,21.0,21.0,21.5,20.5,20.75,21.0,21.25,21.75,21.25,21.75,21.0,21.0,20.75,21.0,21.75,21.25,21.0,20.75,21.0,26.62,2020-10-23 05:20:52.154,0.1560703185303242,4.474461056051109
1732,19.5,19.75,20.5,20.0,19.5,20.0,20.25,20.25,20.0,20.25,20.0,20.5,21.0,20.5,21.0,20.0,20.25,20.0,21.0,20.75,20.75,20.75,20.75,20.25,20.25,20.5,20.25,21.0,21.5,20.5,20.75,20.75,20.0,20.25,21.0,21.5,20.75,21.5,21.25,21.0,20.5,20.25,21.0,20.75,20.75,21.0,21.0,21.5,20.25,20.75,21.0,21.25,21.5,21.25,21.75,20.75,20.75,20.5,21.75,21.75,21.25,21.5,21.5,20.75,26.62,2020-10-23 05:20:52.255,0.2138738527269918,4.50749871191052
1733,20.25,20.0,20.25,20.5,20.0,20.0,20.5,20.5,19.75,20.0,20.5,20.75,20.5,20.5,20.75,20.5,20.0,20.0,21.0,21.0,20.75,20.25,20.5,20.5,20.5,20.5,20.25,21.0,21.0,21.0,20.5,21.0,20.0,20.25,21.0,21.5,20.75,21.5,21.25,21.0,20.5,20.25,21.0,20.75,20.75,21.0,21.0,21.5,20.5,21.0,21.25,21.5,21.25,21.0,21.75,20.75,21.0,20.5,21.75,21.75,21.25,21.0,21.0,20.75,26.62,2020-10-23 05:20:52.356,0.26837583198019865,4.538593368097175
1734,19.5,20.25,20.25,20.25,20.25,20.25,20.5,20.25,19.25,20.5,20.25,20.25,20.5,20.75,20.75,20.75,20.5,20.25,21.5,20.5,20.75,20.75,20.75,20.75,20.0,20.5,20.75,20.5,20.75,20.5,20.25,21.0,20.0,20.25,21.0,21.0,20.75,21.0,21.0,21.25,20.5,21.0,21.0,20.75,21.5,21.25,21.0,21.25,20.5,21.0,21.25,21.5,21.25,21.0,21.75,20.75,21.0,20.5,21.75,21.75,21.25,21.0,21.0,20.75,26.62,2020-10-23 05:20:52.457,0.3209401971037771,4.5655981094275955
1735,19.5,19.5,20.75,20.75,20.0,21.0,20.75,20.5,20.0,20.25,20.5,20.5,21.0,20.75,21.25,20.25,19.75,19.75,20.75,21.0,21.0,21.0,20.75,20.5,20.25,20.75,20.5,20.75,21.25,21.0,20.5,20.75,20.0,19.75,21.25,21.25,20.75,21.0,21.0,20.75,20.5,20.25,20.75,20.75,21.25,20.75,21.25,21.25,20.25,20.5,21.25,20.75,21.25,21.25,21.5,21.25,20.5,20.5,21.25,21.25,21.75,21.5,21.0,21.0,26.62,2020-10-23 05:20:52.558,0.3747921093697585,4.5930726015708805
1736,19.25,19.5,20.25,20.5,20.25,20.0,21.0,20.5,20.0,19.75,20.5,20.25,20.75,20.5,20.75,20.25,19.75,20.25,20.5,20.75,20.5,20.75,20.5,20.0,20.0,20.5,20.5,20.25,20.75,21.0,20.25,20.75,20.5,20.0,21.0,21.0,20.75,21.25,20.75,20.5,20.5,20.25,21.0,21.0,21.0,21.25,21.0,21.0,20.5,20.75,21.25,21.25,21.75,21.25,21.0,20.5,21.25,20.5,21.25,21.5,21.5,21.75,20.75,20.75,26.69,2020-10-23 05:20:52.659,0.42949653212497463,4.618660948513208
1737,19.75,20.75,20.25,20.75,20.25,20.0,20.5,20.25,20.25,20.25,20.5,20.25,21.0,20.5,21.25,21.25,20.0,20.0,20.75,21.0,20.75,21.0,20.75,20.5,20.0,20.75,20.5,20.75,21.0,20.75,20.5,20.75,20.5,20.5,21.0,20.75,20.75,21.25,21.25,20.75,20.5,20.75,21.0,21.25,21.0,21.0,21.75,21.5,20.5,21.0,21.25,21.25,21.25,21.25,21.25,21.5,21.5,21.5,21.0,21.5,21.0,21.25,21.25,21.0,26.69,2020-10-23 05:20:52.759,0.4856016255429893,4.643430515408504
1738,19.25,19.75,20.25,20.5,20.0,20.5,20.5,20.5,20.0,20.25,20.5,20.5,20.75,20.5,20.75,20.25,19.75,20.5,20.5,20.75,20.5,20.75,20.75,20.75,19.75,20.5,21.0,20.75,20.75,20.75,20.75,21.0,20.25,20.5,21.0,21.25,21.0,21.75,21.0,20.75,20.25,21.25,20.75,21.0,21.25,21.25,21.0,21.25,20.5,20.75,21.5,21.5,21.5,21.0,21.5,21.25,20.75,20.5,21.25,21.75,21.0,21.25,21.5,21.0,26.69,2020-10-23 05:20:52.861,0.5457158118120583,4.6654179867621774
1739,19.75,20.0,20.5,20.75,20.0,20.25,20.5,20.0,19.75,20.0,20.5,20.5,20.5,20.5,21.0,20.25,20.25,20.25,20.75,20.5,20.75,21.0,20.75,20.75,20.25,20.5,21.0,21.0,21.0,21.0,20.5,20.5,20.25,20.25,21.0,21.0,21.0,21.25,21.25,20.5,20.5,20.5,21.0,20.75,21.25,20.75,21.0,21.25,19.75,20.75,21.25,21.25,21.75,21.25,21.25,21.0,21.5,21.0,21.25,21.25,21.25,21.5,21.0,20.75,26.69,2020-10-23 05:20:52.965,0.6113622925422177,4.680748777843252
1740,19.5,20.0,20.5,20.5,20.0,20.5,20.75,20.5,20.0,20.5,20.5,20.5,20.75,20.5,21.25,20.25,19.75,19.5,21.25,21.25,20.75,21.0,20.75,20.5,20.5,20.0,21.25,20.5,21.0,21.0,20.75,21.25,20.0,20.25,20.75,21.5,20.5,21.5,20.75,21.0,20.75,20.75,21.0,21.0,21.25,21.25,21.25,21.25,20.5,20.75,21.0,21.0,21.25,21.25,21.25,21.0,21.0,20.75,21.5,21.75,21.25,21.25,21.25,21.25,26.69,2020-10-23 05:20:53.063,0.6682683214572832,4.685604663876818
1741,19.25,20.25,19.5,19.75,19.75,20.25,20.75,20.25,19.25,20.0,19.75,20.25,20.25,20.75,20.5,20.5,19.5,20.0,20.25,20.5,20.5,20.75,20.25,19.75,20.25,20.25,20.25,20.75,20.75,20.75,20.25,20.5,19.75,20.25,20.75,20.75,20.25,20.75,20.75,20.75,20.25,20.25,20.75,20.25,21.25,20.75,20.75,20.0,20.0,21.0,20.75,21.25,21.25,21.25,21.0,20.75,20.5,20.0,21.25,21.5,21.5,21.25,20.25,21.0,26.62,2020-10-23 05:20:53.164,0.7168687742955372,4.682579069953586
1742,19.5,19.5,20.5,20.75,20.25,20.5,20.5,20.0,19.75,20.25,20.25,20.5,20.75,20.75,20.75,20.5,19.75,20.0,20.75,20.75,20.5,20.5,20.5,20.25,20.5,20.25,20.75,20.75,21.25,21.0,20.5,21.0,20.25,20.25,21.0,20.75,20.75,21.5,21.0,20.75,20.0,20.5,20.75,21.0,21.0,21.0,21.25,21.0,20.0,20.75,21.25,21.25,21.5,21.25,21.25,21.25,21.0,21.5,21.5,21.0,21.5,21.0,21.5,20.75,26.62,2020-10-23 05:20:53.265,0.7652074701605776,4.6732151462874345
1743,19.5,20.0,20.25,20.0,20.25,20.5,20.5,20.0,19.5,20.25,20.75,20.5,20.75,20.5,20.75,20.25,19.75,20.5,20.5,20.75,20.75,21.0,20.5,20.5,20.5,20.0,21.0,20.75,20.5,21.0,20.25,21.0,20.25,20.25,21.0,20.75,20.75,21.5,21.0,20.5,20.25,20.25,20.75,20.75,21.0,20.75,20.75,21.0,20.5,20.75,21.5,21.25,21.5,21.25,21.5,20.75,20.25,20.75,21.5,21.0,21.25,21.5,21.25,21.0,26.62,2020-10-23 05:20:53.366,0.8094692402547556,4.657099007457456
1744,19.5,19.25,20.5,20.25,20.25,20.25,20.75,20.25,19.75,20.25,20.0,20.25,20.5,20.25,20.75,20.75,20.0,20.25,21.0,20.75,20.75,20.5,21.0,20.25,20.25,20.0,21.0,20.75,21.0,21.0,20.5,21.25,20.0,20.25,20.5,21.0,21.0,21.25,21.25,20.75,20.5,21.0,21.0,20.75,21.5,21.0,21.0,20.75,19.75,21.0,21.0,21.0,21.5,21.25,21.75,20.75,20.75,20.75,21.5,21.25,21.0,21.25,21.0,21.0,26.69,2020-10-23 05:20:53.467,0.8459953429775425,4.635078875459185
1745,19.0,20.0,20.25,20.5,20.25,21.0,20.5,20.0,19.75,19.75,20.5,20.75,20.75,20.5,20.75,20.5,20.0,20.5,20.5,21.0,20.75,20.75,20.75,20.5,21.0,20.25,21.0,21.25,21.0,21.0,20.5,20.75,20.25,20.25,21.0,20.75,21.0,21.25,21.25,20.25,20.75,20.5,20.75,21.0,21.0,21.0,21.0,21.0,20.5,20.75,21.25,21.25,21.75,21.0,21.75,21.25,20.75,21.0,21.0,21.75,21.5,21.5,20.75,20.75,26.69,2020-10-23 05:20:53.567,0.8756147283998031,4.614679097190263
1746,19.25,20.0,20.25,20.0,19.5,20.25,20.25,20.25,19.25,19.75,20.25,20.0,20.5,20.75,20.5,20.5,20.25,20.0,20.75,20.5,20.75,20.75,19.75,20.0,20.25,20.25,20.5,20.5,20.75,20.75,20.5,20.5,20.0,20.5,20.5,21.0,20.75,21.0,20.75,20.75,20.5,20.0,20.5,20.25,20.75,21.0,21.0,21.25,20.5,20.5,20.75,21.25,21.5,21.25,21.25,20.5,20.5,20.75,21.25,21.0,21.0,21.25,20.75,20.5,26.69,2020-10-23 05:20:53.669,0.9106853567053266,4.584950258663463
1747,19.75,19.75,20.0,20.0,20.0,20.25,20.25,20.25,19.25,20.0,20.5,20.0,20.75,20.0,21.25,20.0,19.75,20.25,20.75,20.5,20.25,20.5,20.75,20.25,20.0,20.5,20.0,20.75,20.5,20.75,20.25,20.75,20.25,20.25,21.0,20.75,20.75,21.0,20.75,20.5,20.25,20.5,21.0,21.0,21.0,20.75,21.0,20.75,20.5,20.5,20.75,21.5,21.5,21.25,21.25,20.5,21.0,20.25,21.5,20.75,21.0,21.25,21.0,21.0,26.62,2020-10-23 05:20:53.770,0.9425653988107359,4.551443664413796
1748,19.5,20.0,20.5,20.5,20.0,20.75,21.25,20.25,19.75,19.75,20.25,20.75,20.25,21.0,21.25,21.0,19.75,20.0,20.5,21.0,20.5,21.25,20.5,20.25,20.25,20.25,20.5,21.0,21.0,21.0,20.75,21.0,20.0,20.5,21.0,21.0,20.75,21.0,21.5,21.0,19.75,20.75,20.75,21.0,20.75,21.25,20.75,21.0,20.5,20.5,21.0,21.5,21.5,21.25,21.5,20.75,20.75,20.5,21.25,21.75,21.25,21.75,21.25,21.0,26.69,2020-10-23 05:20:53.871,0.9686677761512252,4.506244091117946
1749,19.25,20.0,20.0,20.25,19.75,20.25,20.75,20.0,19.75,20.0,20.25,20.0,20.75,20.75,20.75,20.25,20.0,20.0,21.25,20.25,20.75,21.0,20.25,20.75,20.25,20.5,20.5,20.75,20.75,20.75,20.25,21.0,20.25,20.25,21.0,21.25,21.0,21.0,21.0,20.75,20.25,20.25,20.25,20.75,21.0,20.75,21.0,21.0,20.25,21.0,20.75,21.25,21.25,21.25,21.75,21.0,20.5,21.0,21.5,21.25,21.0,21.5,20.75,21.25,26.69,2020-10-23 05:20:53.985,0.9872915547652342,4.453240935885738
1750,19.5,20.25,20.25,20.5,20.0,20.25,20.5,20.25,19.5,19.75,20.75,20.25,20.75,20.25,20.5,20.5,19.75,20.0,21.0,21.0,20.75,20.75,20.5,20.75,20.0,20.25,20.75,20.5,21.0,21.25,20.75,20.75,20.0,20.5,21.0,21.25,20.5,21.0,21.0,20.5,20.25,21.25,20.75,20.75,21.25,21.0,21.25,21.0,20.25,21.0,21.25,20.75,21.25,21.0,21.75,20.75,20.5,20.75,21.25,21.5,21.25,21.0,20.25,20.5,26.69,2020-10-23 05:20:54.072,0.9982662250076062,4.413408196566373
1751,18.75,19.25,20.25,20.0,19.75,20.5,20.5,19.5,19.75,20.0,20.25,20.25,20.25,20.25,20.25,20.5,20.25,19.75,20.5,20.0,20.25,20.5,20.0,20.0,20.25,20.25,20.25,20.75,20.75,20.75,20.25,21.0,20.0,19.75,20.75,21.0,20.75,21.25,20.75,20.5,20.5,19.75,20.75,20.75,21.0,21.0,21.0,21.0,20.0,20.25,21.25,20.75,21.75,21.0,21.0,20.75,21.25,20.25,21.0,20.25,21.0,21.5,21.0,20.75,26.69,2020-10-23 05:20:54.173,1.0079132424049067,4.366358957408357
1752,19.75,20.25,20.0,20.25,20.5,20.25,20.5,20.5,19.75,19.75,20.25,20.0,20.25,20.5,20.75,20.5,20.0,20.25,21.0,20.75,20.5,20.75,20.75,20.25,20.25,20.5,20.5,20.5,20.5,20.75,20.5,20.25,20.25,20.25,20.75,20.75,20.75,21.25,21.25,20.25,20.75,20.0,20.5,20.75,21.25,20.75,21.0,20.75,20.75,20.75,21.0,21.25,21.75,21.25,21.25,21.0,21.25,21.0,21.25,21.5,21.0,21.5,21.0,21.25,26.69,2020-10-23 05:20:54.275,1.0169615759156625,4.319767769153075
1753,19.5,19.75,20.0,20.0,20.25,20.25,20.75,20.0,19.5,20.0,20.5,20.5,20.75,20.25,20.5,20.75,19.75,20.0,21.25,20.5,20.75,21.0,20.5,20.0,19.5,20.0,20.5,20.75,20.75,21.0,20.5,21.0,20.25,20.0,20.5,21.0,20.75,21.0,21.0,20.75,20.25,20.25,21.0,21.0,21.0,20.75,21.0,21.0,20.5,20.5,21.25,21.0,21.0,21.25,21.75,20.75,20.75,21.25,21.75,21.0,21.75,21.0,21.25,20.75,26.69,2020-10-23 05:20:54.375,1.0165679392267855,4.2651445142461535
1754,19.25,19.5,20.25,20.25,20.25,20.0,20.5,20.5,20.25,20.0,20.5,20.5,20.75,20.5,20.75,20.5,19.75,20.5,21.0,20.75,20.5,21.0,20.5,21.0,20.25,20.25,20.5,21.0,20.75,20.75,20.5,20.75,20.0,20.0,21.0,20.75,20.5,21.0,21.0,20.75,20.75,20.75,21.0,20.5,21.0,20.75,21.0,20.25,20.25,21.25,20.5,21.0,21.5,21.25,21.75,21.75,21.25,21.0,21.0,21.0,21.0,21.25,21.0,20.75,26.69,2020-10-23 05:20:54.477,1.0037584374401698,4.208851414370413
1755,19.25,19.75,20.75,20.25,20.0,20.5,20.75,19.75,19.75,20.0,20.25,20.75,20.75,20.5,20.75,20.5,19.75,20.0,21.5,21.0,20.75,20.75,20.5,20.75,20.25,20.5,20.75,20.75,21.0,21.0,20.5,20.5,20.5,20.25,21.25,20.75,20.75,21.0,21.0,20.25,20.75,20.75,20.75,20.75,20.75,21.0,21.0,20.5,20.0,20.75,21.25,21.25,21.0,21.25,20.75,20.75,21.0,20.5,21.0,21.5,21.25,21.5,21.25,21.0,26.69,2020-10-23 05:20:54.578,0.979787151422314,4.1583703446286036
1756,18.75,19.25,20.0,19.75,19.75,20.0,20.25,20.0,19.75,19.5,19.75,20.0,20.0,20.25,20.75,20.5,19.5,19.5,20.5,20.75,20.5,20.75,20.25,20.25,20.25,19.75,20.5,20.5,21.0,20.5,20.5,20.25,19.75,20.0,20.75,20.75,20.25,21.25,20.75,20.5,20.25,20.0,20.75,20.75,20.5,21.0,21.25,20.25,20.5,20.5,20.75,20.75,21.0,21.25,21.25,20.75,20.75,20.5,20.5,21.25,21.0,21.5,20.75,20.75,26.69,2020-10-23 05:20:54.679,0.9483558301405408,4.111413293015075
1757,19.5,19.75,20.25,19.75,20.0,20.5,20.75,19.75,19.5,19.75,20.25,20.0,20.25,21.0,20.5,20.75,19.5,20.25,20.75,20.75,20.5,20.75,20.5,20.5,20.5,20.75,21.0,20.5,21.0,21.0,20.75,21.5,20.0,20.5,21.0,21.0,20.5,21.5,21.0,20.75,20.5,20.5,20.75,21.25,20.75,21.25,21.0,20.75,20.5,21.0,20.75,21.25,21.0,21.5,21.5,20.75,21.25,21.0,21.25,21.0,21.25,21.0,21.25,21.25,26.69,2020-10-23 05:20:54.779,0.9079021883767677,4.066771679417186
